"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName","uploadDate"
,"32336554",,"CC",,,"sexual activity",,"57 %","%",1,"allChronicFatigue","2023-12-05"
,"32336554",,"NORMs",,,"sexually inactive",,"39 %","%",1,"allChronicFatigue","2023-12-05"
,"32336554",,"95 % CI 32-38 %",,,"norms",,"36 %","%",1,"allChronicFatigue","2023-12-05"
,"32352483",,"control participants",,,"least cps",,"5.1 %","%",1,"allChronicFatigue","2023-12-05"
,"32352483",,"4034",,,"control participants",,"94.9 %","%",1,"allChronicFatigue","2023-12-05"
,"32358775",,"impacts their quality of life negatively",,,"head neck cancer hnc survivors",,"33.0 %","%",1,"allChronicFatigue","2023-12-05"
,"32358775",,"HNC",,,"sixty five responded",,"39.4 %","%",1,"allChronicFatigue","2023-12-05"
,"32358775",,"10.9 %",,,"suspected osa",,"40.0 %","%",1,"allChronicFatigue","2023-12-05"
,"32358775",,"prevalence",,,"osa general population",,"10.9 %","%",1,"allChronicFatigue","2023-12-05"
,"32376389",,"Women's Health Study dry eye questionnaire",,,"dry eye disease",,"9.1 %","%",1,"allChronicFatigue","2023-12-05"
,"32449041",,"ASIA diagnostic criteria",,,"patients",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"32449041",,"ASIA diagnostic criteria",,,"fever",,"43.3 %","%",1,"allChronicFatigue","2023-12-05"
,"32449041",,"ASIA diagnostic criteria",,,"chronic fatigue",,"33.3 %","%",1,"allChronicFatigue","2023-12-05"
,"32449041",,"n = 9",,,"chronic fatigue",,"30 %","%",1,"allChronicFatigue","2023-12-05"
,"32455633",,"prevalence",,,"prevalence",,"0.1 %to 2.2 %","%",1,"allChronicFatigue","2023-12-05"
,"32455633",,"0.1 %",,,"prevalence",,"2.2 %","%",1,"allChronicFatigue","2023-12-05"
,"32458251",,"comorbidities of FM",,,"papilledema",,"6 %","%",1,"allChronicFatigue","2023-12-05"
,"32478139",,"chronic fatigue syndrome",,,"men",,"80.0 %","%",1,"allChronicFatigue","2023-12-05"
,"32478139",,"20.0 %",,,"women",,"20.0 %","%",1,"allChronicFatigue","2023-12-05"
,"32511502",,"biopsychosocial",,,"patients presented impaired general mental health",,"43.9 %","%",1,"allChronicFatigue","2023-12-05"
,"32511502",,"12.2 %",,,"post traumatic stress disorder ptsd symptoms",,"12.2 %","%",1,"allChronicFatigue","2023-12-05"
,"32511502",,"PTSD",,,"anxiety depression symptoms",,"26.8 %","%",1,"allChronicFatigue","2023-12-05"
,"32511502",,"impaired general mental health",,,"fatigue",,"53.6 %","%",1,"allChronicFatigue","2023-12-05"
,"32797518",,"parental report",,,"sample",,"87 %","%",1,"allChronicFatigue","2023-12-05"
,"32803794",,"POTS",,,"chronic fatigue syndrome fibromyalgia",,"37.5 %","%",1,"allChronicFatigue","2023-12-05"
,"32803794",,"POTS-positive individuals were significantly younger than POTS-negative",,,"chronic fatigue syndrome",,"31 %","%",1,"allChronicFatigue","2023-12-05"
,"32803794",,"POTS-negative",,,"fibromyalgia",,"37 %","%",1,"allChronicFatigue","2023-12-05"
,"32874076",,"Two-third",,,"female",,"69.4 %","%",1,"allChronicFatigue","2023-12-05"
,"32874076",,"antiepileptic drugs",,,"mixed symptoms",,"56.5 %","%",1,"allChronicFatigue","2023-12-05"
,"32874076",,"antiepileptic drugs",,,"fatigue",,"45.2 %","%",1,"allChronicFatigue","2023-12-05"
,"32874076",,"severe deficiency",,,"antiepileptic drugs",,"24.2 %","%",1,"allChronicFatigue","2023-12-05"
,"32874076",,"vitamin D levels < 30 ng / ml",,,"severe deficiency",,"62.9 %","%",1,"allChronicFatigue","2023-12-05"
,"32874076",,"severe deficiency",,,"vitamin d",,"48.4 %","%",1,"allChronicFatigue","2023-12-05"
,"32964335",,"Parents",,,"least one common mental health problem",,"35 %","%",1,"allChronicFatigue","2023-12-05"
,"32964335",,"anxiety disorder",,,"major depressive disorder",,"20 %","%",1,"allChronicFatigue","2023-12-05"
,"32964335",,"social anxiety and generalised anxiety",,,"anxiety disorder",,"27 %","%",1,"allChronicFatigue","2023-12-05"
,"32964335",,"co-morbidity",,,"depressed",,"61 %","%",1,"allChronicFatigue","2023-12-05"
,"32994327",,"chronic fatigue , pain , and cognitive difficulties",,,"posttreatment lyme disease syndrome",,"20 %","%",1,"allChronicFatigue","2023-12-05"
,"32994327",,"microbiome",,,"analyzed cases",,"80 %","%",1,"allChronicFatigue","2023-12-05"
,"33062033",,"36 %",,,"questionnaire",,"36 %","%",1,"allChronicFatigue","2023-12-05"
,"33062033",,"males",,,"major depressive episode",,"5.9 %","%",1,"allChronicFatigue","2023-12-05"
,"33062033",,"major depressive episode",,,"females",,"9.8 %","%",1,"allChronicFatigue","2023-12-05"
,"33062033",,"DSM-based algorithm",,,"major depressive episode",,"2.5 %","%",1,"allChronicFatigue","2023-12-05"
,"33062033",,"DSM",,,"major depressive episode",,"3.8 %","%",1,"allChronicFatigue","2023-12-05"
,"33121975",,"non-SARD diagnoses",,,"sard",,"24 %","%",1,"allChronicFatigue","2023-12-05"
,"33121975",,"SARD",,,"undetermined diagnosis",,"17 %","%",1,"allChronicFatigue","2023-12-05"
,"33121975",,"Undetermined diagnosis",,,"skin disorders",,"12.1 %","%",1,"allChronicFatigue","2023-12-05"
,"33121975",,"non-SARD diagnoses",,,"fibromyalgia chronic pain syndrome chronic fatigue syndrome",,"11.8 %","%",1,"allChronicFatigue","2023-12-05"
,"33121975",,"non-SARD",,,"atopic disorders",,"21.2 %","%",1,"allChronicFatigue","2023-12-05"
,"33121975",,"non-SARD",,,"fibromyalgia chronic pain syndrome chronic fatigue syndrome",,"17.6 %","%",1,"allChronicFatigue","2023-12-05"
,"33121975",,"SARD",,,"skin disorders",,"16.7 %","%",1,"allChronicFatigue","2023-12-05"
,"33139869",,"women",,,"sexual activity questionnaire",,"70 %","%",1,"allChronicFatigue","2023-12-05"
,"33178117",,"central sensitization syndromes",,,"depression",,"93.5 %","%",1,"allChronicFatigue","2023-12-05"
,"33178117",,"frequent comorbidities",,,"central sensitization syndromes",,"48.4 %","%",1,"allChronicFatigue","2023-12-05"
,"33178117",,"frequent comorbidities",,,"medication overuse headache",,"90.3 %","%",1,"allChronicFatigue","2023-12-05"
,"33178117",,"69.5 % had ≥ 50 % reduction of headache frequency",,,"moderate severe headache",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"33178117",,"65.4",,,"patients achieved ≥ ≥ moderate severe headache",,"48.2 %","%",1,"allChronicFatigue","2023-12-05"
,"33178117",,"69.5 %",,,"≥  headache frequency",,"69.5 %","%",1,"allChronicFatigue","2023-12-05"
,"33178117",,"69.5 % had ≥ 50 % reduction of headache frequency",,,"≥",,"39.1 %","%",1,"allChronicFatigue","2023-12-05"
,"33178117",,"69.5 %",,,"headache frequency  ≥",,"75 %","%",1,"allChronicFatigue","2023-12-05"
,"33178117",,"lack of response",,,"onabota",,"21 %","%",1,"allChronicFatigue","2023-12-05"
,"33260218",,"TCs",,,"patients",,"39 %","%",1,"allChronicFatigue","2023-12-05"
,"33260218",,"women",,,"males",,"12 %","%",1,"allChronicFatigue","2023-12-05"
,"33260218",,"42 %",,,"females",,"42 %","%",1,"allChronicFatigue","2023-12-05"
,"33275672",,"By adulthood",,,"pain  days",,"55 %","%",1,"allChronicFatigue","2023-12-05"
,"33275672",,"95 %",,,"days",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"33275672",,"pain",,,"days",,"29 %","%",1,"allChronicFatigue","2023-12-05"
,"33275672",,"29 %",,,"pain",,"95 %","%",1,"allChronicFatigue","2023-12-05"
,"33490373",,"21 / 40 ) of total patients",,,"males",,"52.5 %","%",1,"allChronicFatigue","2023-12-05"
,"33490373",,"POTS",,,"loss consciousness",,"77.5 %","%",1,"allChronicFatigue","2023-12-05"
,"33490373",,"orthostatic symptoms of POTS",,,"lightheadedness",,"75 %","%",1,"allChronicFatigue","2023-12-05"
,"33490373",,"orthostatic symptoms",,,"palpitation",,"67.5 %","%",1,"allChronicFatigue","2023-12-05"
,"33490373",,"POTS patients",,,"neurocardiogenic syncope",,"45 %","%",1,"allChronicFatigue","2023-12-05"
,"33517685",,"TL",,,"tt",,"77 %","%",1,"allChronicFatigue","2023-12-05"
,"33517685",,"TT",,,"tl",,"23 %","%",1,"allChronicFatigue","2023-12-05"
,"33517685",,"1.44 to 5.18",,,"new fatigue",,"61 %","%",1,"allChronicFatigue","2023-12-05"
,"33517685",,"aOR 2.72",,,"thyroidectomy patients likely report new fatigue",,"44 %","%",1,"allChronicFatigue","2023-12-05"
,"33517685",,"patients ( n = 172 ) reporting new fatigue",,,"least moderate improvement",,"39 %","%",1,"allChronicFatigue","2023-12-05"
,"33517685",,"thyroidectomy patients were more likely to report new fatigue",,,"nineteen saw improvement within year",,"28 %","%",1,"allChronicFatigue","2023-12-05"
,"33517685",,"35",,,"improvement years",,"52 %","%",1,"allChronicFatigue","2023-12-05"
,"33517685",,"11",,,"improvement years",,"16 %","%",1,"allChronicFatigue","2023-12-05"
,"33528827",,"CFS",,,"fatigue symptoms",,"17.5 %","%",1,"allChronicFatigue","2023-12-05"
,"33528827",,"CIF",,,"chronic idiopathic fatigue",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"33528827",,"CFSWIFS",,,"cfs like insufficient fatigue syndrome",,"5 %","%",1,"allChronicFatigue","2023-12-05"
,"33528827",,"PTSD",,,"cfs",,"2.5 %","%",1,"allChronicFatigue","2023-12-05"
,"33528827",,"PCL-5",,,"ptsd",,"5.8 %","%",1,"allChronicFatigue","2023-12-05"
,"33606474",,"sensitivity",,,"brain fog",,"47.4 %","%",1,"allChronicFatigue","2023-12-05"
,"33606474",,"specificity",,,"brain fog",,"72.3 %","%",1,"allChronicFatigue","2023-12-05"
,"33606474",,"sensitivity",,,"chronic fatigue",,"81.5 %","%",1,"allChronicFatigue","2023-12-05"
,"33606474",,"specificity",,,"chronic fatigue",,"57.7 %","%",1,"allChronicFatigue","2023-12-05"
,"33652747",,"thematic",,,"country level response rate",,"95 %","%",1,"allChronicFatigue","2023-12-05"
,"33652747",,"GPs",,,"patients me cfs went undiagnosed",,"60 %","%",1,"allChronicFatigue","2023-12-05"
,"33775088",,"24.7 % of adolescents suffered from overweight or obesity",,,"adolescents suffered overweight obesity",,"24.7 %","%",1,"allChronicFatigue","2023-12-05"
,"33775088",,"adolescents",,,"reported sleep problems subjective assessment",,"38 %","%",1,"allChronicFatigue","2023-12-05"
,"33775088",,"ESS",,,"excessive daytime sleepiness",,"10.5 %","%",1,"allChronicFatigue","2023-12-05"
,"33775088",,"SQS",,,"impaired quality sleep",,"14.3 %","%",1,"allChronicFatigue","2023-12-05"
,"33775088",,"overweight and obesity",,,"individuals reported sleep problems subjective assessment",,"46.6 %","%",1,"allChronicFatigue","2023-12-05"
,"33775088",,"overweight and obesity",,,"chronic fatigue",,"59.1 %","%",1,"allChronicFatigue","2023-12-05"
,"33775088",,"daytime sleepiness",,,"students overweight obesity",,"46 %","%",1,"allChronicFatigue","2023-12-05"
,"33803843",,"long-distance drivers",,,"male",,"98.9 %","%",1,"allChronicFatigue","2023-12-05"
,"33803843",,"covariates",,,"chronic fatigue",,"16 %","%",1,"allChronicFatigue","2023-12-05"
,"33803843",,"truck drivers",,,"chronic fatigue",,"23 %","%",1,"allChronicFatigue","2023-12-05"
,"33803843",,"truck drivers",,,"acute fatigue",,"20 %","%",1,"allChronicFatigue","2023-12-05"
,"33816601",,"middle-aged white women",,,"self reported hypothyroidism",,"14 %","%",1,"allChronicFatigue","2023-12-05"
,"33848838",,"TL-Ca",,,"tl b",,"37 %","%",1,"allChronicFatigue","2023-12-05"
,"33848838",,"32",,,"tl ca",,"17 %","%",1,"allChronicFatigue","2023-12-05"
,"33848838",,"TL-Ca",,,"tt b",,"22 %","%",1,"allChronicFatigue","2023-12-05"
,"33848838",,"TL-Ca",,,"tt ca",,"24 %","%",1,"allChronicFatigue","2023-12-05"
,"33848838",,"TL-Ca group",,,"asthenia",,"42 %","%",1,"allChronicFatigue","2023-12-05"
,"33848838",,"TL-Ca group",,,"tl",,"4 %","%",1,"allChronicFatigue","2023-12-05"
,"33848838",,"TL-Ca group",,,"tl b group patients developed asthenia",,"3 %","%",1,"allChronicFatigue","2023-12-05"
,"33848838",,"TL-B group",,,"tl ca group",,"6.25 %","%",1,"allChronicFatigue","2023-12-05"
,"33848838",,"TL-Ca",,,"tt b group",,"35 %","%",1,"allChronicFatigue","2023-12-05"
,"33848838",,"P = 0.0001",,,"tt ca group",,"48.8 %","%",1,"allChronicFatigue","2023-12-05"
,"33886735",,"NOH",,,"supine hypertension",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"33901534",,"IC / BPS",,,"men",,"41 %","%",1,"allChronicFatigue","2023-12-05"
,"33901534",,"IC / BPS",,,"women",,"59 %","%",1,"allChronicFatigue","2023-12-05"
,"33901534",,"non-IC / BPS",,,"men",,"52 %","%",1,"allChronicFatigue","2023-12-05"
,"33901534",,"IC / BPS",,,"women",,"48 %","%",1,"allChronicFatigue","2023-12-05"
,"33901534",,"psychosocial factor",,,"nuas",,"45 %","%",1,"allChronicFatigue","2023-12-05"
,"33901534",,"NA",,,"psychosocial factor",,"18 %","%",1,"allChronicFatigue","2023-12-05"
,"33901534",,"IC / BPS",,,"comorbidities",,"61 %","%",1,"allChronicFatigue","2023-12-05"
,"34003462",,"Fatigue Severity Scale",,,"severe ghd",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"34060710",,"acute phase",,,"patients",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"34113066",,"African American and Latinx than Caucasian",,,"pediatric me cfs",,"0.75 %","%",1,"allChronicFatigue","2023-12-05"
,"34113066",,"youth",,,"less  previously diagnosed illness",,"5 %","%",1,"allChronicFatigue","2023-12-05"
,"34194368",,"students",,,"attendance rate",,"30.8 %","%",1,"allChronicFatigue","2023-12-05"
,"34194368",,"healthy reference group . Among females",,,"comorbid depression",,"61.3 %","%",1,"allChronicFatigue","2023-12-05"
,"34194368",,"depression",,,"comorbid schizophrenia",,"83.3 %","%",1,"allChronicFatigue","2023-12-05"
,"34194368",,"males",,,"comorbid autism asperger",,"32.3 %","%",1,"allChronicFatigue","2023-12-05"
,"34194368",,"insomnia prevalence",,,"disorder",,"74.2 %","%",1,"allChronicFatigue","2023-12-05"
,"34194368",,"not significant",,,"comorbid multiple sclerosis",,"25 %","%",1,"allChronicFatigue","2023-12-05"
,"34194368",,"ME",,,"comorbid chronic fatigue syndrome",,"65.4 %","%",1,"allChronicFatigue","2023-12-05"
,"34194368",,"not significant",,,"comorbid cancer diabetes",,"20 %","%",1,"allChronicFatigue","2023-12-05"
,"34240822",,"sero-negative",,,"sero positive",,"3.8 %","%",1,"allChronicFatigue","2023-12-05"
,"34254637",,"APA negative",,,"aha",,"33 %","%",1,"allChronicFatigue","2023-12-05"
,"34254637",,"AHA / APA negative",,,"apa",,"56 %","%",1,"allChronicFatigue","2023-12-05"
,"34300183",,"Latvian population",,,"me cfs",,"0.8 %","%",1,"allChronicFatigue","2023-12-05"
,"34300183",,"undiagnosed patients",,,"direct medical costs",,"15 %","%",1,"allChronicFatigue","2023-12-05"
,"34321024",,"mental",,,"social shs",,"70.0 %","%",1,"allChronicFatigue","2023-12-05"
,"34341960",,"27 % of our sample",,,"me cfs like features",,"27 %","%",1,"allChronicFatigue","2023-12-05"
,"34361987",,"Fukuda case definition",,,"ci",,"0.77 %","%",1,"allChronicFatigue","2023-12-05"
,"34361987",,"Japanese studies",,,"female male",,"0.76 %","%",1,"allChronicFatigue","2023-12-05"
,"34361987",,"male",,,"female",,"1.31 %","%",1,"allChronicFatigue","2023-12-05"
,"34361987",,"females",,,"male",,"0.60 %","%",1,"allChronicFatigue","2023-12-05"
,"34361987",,"Japanese",,,"male",,"0.65 %","%",1,"allChronicFatigue","2023-12-05"
,"34424487",,"≥ 2 conditions",,,"multimorbidity",,"46.7 %","%",1,"allChronicFatigue","2023-12-05"
,"34424487",,"Multimorbidity",,,"≥ conditions",,"29.7 %","%",1,"allChronicFatigue","2023-12-05"
,"34524725",,"mesh group",,,"autoimmune disease fibromyalgia myalgic encephalomyelitis",,"8.1 %","%",1,"allChronicFatigue","2023-12-05"
,"34524725",,"95 % CI 8.0-10.1 %",,,"non mesh group",,"9.0 %","%",1,"allChronicFatigue","2023-12-05"
,"34607212",,"Lifelines",,,"population",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"34607212",,"CT : constant tinnitus",,,"tinnitus",,"6.4 %","%",1,"allChronicFatigue","2023-12-05"
,"34607212",,"AT",,,"tinnitus",,"31.8 %","%",1,"allChronicFatigue","2023-12-05"
,"34644703",,"fatigue",,,"adjuvant patients",,"57 %","%",1,"allChronicFatigue","2023-12-05"
,"34644703",,"fatigue",,,"metastatic ones",,"44 %","%",1,"allChronicFatigue","2023-12-05"
,"34665319",,"sarcoidosis",,,"lymphoma",,"1.2 %","%",1,"allChronicFatigue","2023-12-05"
,"34665319",,"sarcoidosis-lymphoma",,,"salivary gland",,"5 %","%",1,"allChronicFatigue","2023-12-05"
,"34665319",,"salivary gland",,,"cutaneous",,"23 %","%",1,"allChronicFatigue","2023-12-05"
,"34665319",,"depression",,,"chronic pain",,"13 %","%",1,"allChronicFatigue","2023-12-05"
,"34665319",,"22 %",,,"depression",,"22 %","%",1,"allChronicFatigue","2023-12-05"
,"34667909",,"mild",,,"disease severity",,"50 %","%",1,"allChronicFatigue","2023-12-05"
,"34679267",,"giardiasis",,,"fibromyalgia",,"8.6 %","%",1,"allChronicFatigue","2023-12-05"
,"34679267",,"p < 0.001",,,"controls",,"3.1 %","%",1,"allChronicFatigue","2023-12-05"
,"34682478",,"PEM",,,"post exertional malaise",,"75.45 %","%",1,"allChronicFatigue","2023-12-05"
,"34682478",,"Post-exertional malaise",,,"sleep",,"89.09 %","%",1,"allChronicFatigue","2023-12-05"
,"34682478",,"impaired memory or concentration",,,"total sample",,"87.27 %","%",1,"allChronicFatigue","2023-12-05"
,"34682478",,"total sample",,,"the least prevalent symptom tender cervical axillary lymph nodes",,"34.55 %","%",1,"allChronicFatigue","2023-12-05"
,"34697347",,"chronic diseases",,,"male",,"33 %","%",1,"allChronicFatigue","2023-12-05"
,"34697347",,"chronic diseases",,,"male",,"46 %","%",1,"allChronicFatigue","2023-12-05"
,"34697347",,"15 %",,,"≥ chronic disease",,"15 %","%",1,"allChronicFatigue","2023-12-05"
,"34697347",,"chronically",,,"versus",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"34697347",,"trans-diagnostic predisposing",,,"variance fatigue chronic disease",,"26 %","%",1,"allChronicFatigue","2023-12-05"
,"34724201",,"adult CCSs",,,"prevalence cf",,"26.1 %","%",1,"allChronicFatigue","2023-12-05"
,"34724201",,"adult CCSs",,,"cf",,"14.1 %","%",1,"allChronicFatigue","2023-12-05"
,"34724201",,"adolescent CCSs",,,"cf",,"10.9 %","%",1,"allChronicFatigue","2023-12-05"
,"34724201",,"adolescent CCSs",,,"cf",,"3.2 %","%",1,"allChronicFatigue","2023-12-05"
,"34758599",,"international criteria",,,"women",,"62.2 %","%",1,"allChronicFatigue","2023-12-05"
,"34758599",,"international criteria",,,"patients rls",,"14.3 %","%",1,"allChronicFatigue","2023-12-05"
,"34758599",,"RLS",,,"use medication",,"85.8 %","%",1,"allChronicFatigue","2023-12-05"
,"34758599",,"RLS",,,"ibs",,"13.6 %","%",1,"allChronicFatigue","2023-12-05"
,"34758599",,"IBS",,,"cf",,"13.1 %","%",1,"allChronicFatigue","2023-12-05"
,"34758599",,"IBS",,,"cmbp",,"12.2 %","%",1,"allChronicFatigue","2023-12-05"
,"34788736",,"Hispanic",,,"lungs",,"74.9 %","%",1,"allChronicFatigue","2023-12-05"
,"34788736",,"lungs",,,"central lymph nodes",,"53.8 %","%",1,"allChronicFatigue","2023-12-05"
,"34788736",,"central",,,"peripheral lymph nodes",,"37.1 %","%",1,"allChronicFatigue","2023-12-05"
,"34842913",,"39.1 %",,,"limitations least one adl one iadl",,"22.6 %","%",1,"allChronicFatigue","2023-12-05"
,"34842913",,"ADL and one IADL",,,"the prevalence limitations",,"39.1 %","%",1,"allChronicFatigue","2023-12-05"
,"34850782",,"prevalence",,,"diabetes",,"10 %","%",1,"allChronicFatigue","2023-12-05"
,"34850782",,"diabetes",,,"arterial hypertension",,"40 %","%",1,"allChronicFatigue","2023-12-05"
,"34921556",,"95 % confidence interval",,,"hs",,"2.1 %","%",1,"allChronicFatigue","2023-12-05"
,"34921556",,"1 %",,,"prevalence",,"1 %","%",1,"allChronicFatigue","2023-12-05"
,"34952975",,"Orthostatic CBFv",,,"pots",,"15.1 %","%",1,"allChronicFatigue","2023-12-05"
,"34952975",,"inflammatory markers",,,"small fiber neuropathy",,"60 %","%",1,"allChronicFatigue","2023-12-05"
,"34952975",,"small fiber neuropathy",,,"inflammatory markers",,"70 %","%",1,"allChronicFatigue","2023-12-05"
