"idPopulations0","PMID","pNam","popSize","nCases","nControls","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"30910806",,,,,"",," ",,,,,,,,,," SMA",,1,"vacNemus2","2024-03-08"
,"30907403",,"3",,,"",," Charcot-Marie-Tooth disease type 4C",,,,,,,,,," Charcot-Marie-Tooth 4C neuropathy.",,1,"vacNemus2","2024-03-08"
,"30906211",,,,,"",," chronic liver disease.",,,,,,,,,," Hepatic Fibrosis",,1,"vacNemus2","2024-03-08"
,"30906196",,,,,"",," headache disorders",,,,,,,,,," TITLE:Entrapment Neuropathy:",,1,"vacNemus2","2024-03-08"
,"30892819",,,,,"",," diabetic polyneuropathy",,,,,,,,,," diabetic polyneuropathy",,1,"vacNemus2","2024-03-08"
,"30887626",,,,,"",," intestinal injury",,,,,,,,,," intestinal injury",,1,"vacNemus2","2024-03-08"
,"30884162",,"3",,,"",," diabetic peripheral neuropathy",,,,,,,,,," diabetic peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"30872675",,"28",,,"",," ",,,,,,,,,," peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"30870321",,,,,"",," neuropathy.",,,,,,,,,," neuropathic pain.",,1,"vacNemus2","2024-03-08"
,"30868184",,"14",,,"",," SMA types:",,,,,,,,,," spinal muscular atrophy.",,1,"vacNemus2","2024-03-08"
,"30857885",,,,,"",," hepatitis B virus-related liver cirrhosis",,,,,,,,,," liver fibrosis",,1,"vacNemus2","2024-03-08"
,"30851266",,"11",,,"",," myasthenia gravis",,,,,,,,,," myasthenia gravis.",,1,"vacNemus2","2024-03-08"
,"30841467",,,,,"",," tactile allodynia",,,,,,,,,," cold allodynia",,1,"vacNemus2","2024-03-08"
,"30837400",,"40",,"10","",," ",,,,,,,,,," vascular calcification",,1,"vacNemus2","2024-03-08"
,"30830585",,"8",,,"",," ",,,,,,,,,," diabetic neuropathy.",,1,"vacNemus2","2024-03-08"
,"30825198",,,,,"",," ",,,,,,,,,," pulmonary fibroblast differentiation:",,1,"vacNemus2","2024-03-08"
,"30825110",,"5",,,"",," ",,,,,,,,,," Nonalcoholic Steatohepatitis",,1,"vacNemus2","2024-03-08"
,"30822229",,,,,"",," diabetes-induced hyperalgesia,",,,,,,,,,," diabetes-induced hyperalgesia:",,1,"vacNemus2","2024-03-08"
,"30818313",,"142",,,"brazil",," dental caries",,,,,,,,,," cerebral palsy.",,1,"vacNemus2","2024-03-08"
,"30813195",,"25",,,"",," ",,,,,,,,,," TITLE:Diffuse alveolar hemorrhage",,1,"vacNemus2","2024-03-08"
,"30809555",,"2",,,"",," ",,,,,,,,,," Murine Pompe Disease.",,1,"vacNemus2","2024-03-08"
,"30809275",,"25",,,"",," without control groups",,,,,,,,,," common plantar digital compressive neuropathy",,1,"vacNemus2","2024-03-08"
,"30807826",,,,,"",," ",,,,,,,,,," type 2 diabetes.",,1,"vacNemus2","2024-03-08"
,"30802001",,,,,"",," ",,,,,,,,,," Necroptosis in the Spinal Cord",,1,"vacNemus2","2024-03-08"
,"30799945",,"2",,,"",," cardiopulmonary, endocrine,",,,,,,,,,," neural blockade.",,1,"vacNemus2","2024-03-08"
,"30797787",,"7",,,"",," PQ group (PQ exposed without treatment),",,,,,,,,,," lung fibrosis",,1,"vacNemus2","2024-03-08"
,"30789789",,,,,"",," critical illness",,,,,,,,,," critical illness",,1,"vacNemus2","2024-03-08"
,"30786320",,,,,"dutch",," cardiorespiratory depression.",,,,,,,,,," unconsciousness in assisted dying.",,1,"vacNemus2","2024-03-08"
,"30735638",,,,,"",," ALS,",,,,,,,,,," amyotrophic lateral sclerosis:",,1,"vacNemus2","2024-03-08"
,"30730541",,"15",,,"",," ND4 Leber hereditary optic neuropathy (LHON)",,,,,,,,,," Leber Hereditary Optic Neuropathy",,1,"vacNemus2","2024-03-08"
,"30719109",,"40",,,"",," liver cancer",,,,,,,,,," angiogenesis of tumor tissues.",,1,"vacNemus2","2024-03-08"
,"30716518",,,,,"",," spinal cord injury",,,,,,,,,," spinal cord injury",,1,"vacNemus2","2024-03-08"
,"30711446",,,,,"",," chronic kidney disease.",,,,,,,,,," Muscle Atrophy and Kidney Fibrosis",,1,"vacNemus2","2024-03-08"
,"30709583",,,,,"",," ",,,,,,,,,," pulmonary fibrosis",,1,"vacNemus2","2024-03-08"
,"30707754",,,,,"",," macular degeneration.",,,,,,,,,," TITLE:Suppression of Epithelial-Mesenchymal Transition",,1,"vacNemus2","2024-03-08"
,"30703375",,,,,"",," hepatic injury and fibrosis",,,,,,,,,," fibrosis",,1,"vacNemus2","2024-03-08"
,"30701618",,,,,"",," than without E6020",,,,,,,,,," anti-methamphetamine",,1,"vacNemus2","2024-03-08"
,"30698882",,,,,"guinea",," diabetic neuropathy,",,,,,,,,,," pigmentation",,1,"vacNemus2","2024-03-08"
,"30688928",,,,,"",," Sciatic nerve neuropathy",,,,,,,,,," TITLE:Sciatic nerve injury",,1,"vacNemus2","2024-03-08"
,"30688201",,"19",,,"",," immune-mediated neuromuscular disorders",,,,,,,,,," Neurological Patients.",,1,"vacNemus2","2024-03-08"
,"30682503",,,,,"",," inflammatory and neuropathic pain",,,,,,,,,," neuropathic pain",,1,"vacNemus2","2024-03-08"
,"30682440",,,,,"",," soman poisoning",,,,,,,,,," soman poisoning",,1,"vacNemus2","2024-03-08"
,"30675748",,,,,"",," degree of liver fibro",,,,,,,,,," liver fibrosis",,1,"vacNemus2","2024-03-08"
,"30668375",,,,,"",," cold allodynia)",,,,,,,,,," analgesia",,1,"vacNemus2","2024-03-08"
,"30662294",,"5",,,"",," neuropathic pain",,,,,,,,,," diabetic neuropathic pain",,1,"vacNemus2","2024-03-08"
,"30662163",,"425",,,"",," ",,,,,,,,,," diabetes",,1,"vacNemus2","2024-03-08"
,"30653694",,"39",,,"",," CTS",,,,,,,,,," Carpal Tunnel Syndrome",,1,"vacNemus2","2024-03-08"
,"30647957",,"5",,,"switzerland",," recent and old indirect traumatic optic neuropathy.",,,,,,,,,," Indirect Traumatic Optic Neuropathy.",,1,"vacNemus2","2024-03-08"
,"30644744",,,,,"",," ",,,,,,,,,," Liver Fibrosis",,1,"vacNemus2","2024-03-08"
,"30636517",,"99",,,"india",," ",,,,,,,,,," diphtheria:",,1,"vacNemus2","2024-03-08"
,"30635047",,"4",,,"",," liver cirrhosis or carcinoma.",,,,,,,,,," liver fibrosis",,1,"vacNemus2","2024-03-08"
,"30634869",,,,,"",," asthma",,,,,,,,,," asthma",,1,"vacNemus2","2024-03-08"
,"30632491",,"100",,,"china",," Hereditary sensory autonomic neuropathy",,,,,,,,,," nociception of nerve growth factor:",,1,"vacNemus2","2024-03-08"
,"30629109",,"37",,,"taiwan",," type 2 diabetes and dyslipidemia.",,,,,,,,,," Diabetic Retinopathy.",,1,"vacNemus2","2024-03-08"
,"30628954",,"168",,,"",," refractory DPN",,,,,,,,,," diabetic peripheral neuropathy.",,1,"vacNemus2","2024-03-08"
,"30625382",,,,,"",," neuropathy",,,,,,,,,," neuropathy",,1,"vacNemus2","2024-03-08"
,"30624430",,,,,"swiss",," ",,,,,,,,,," TITLE:Acute cold allodynia",,1,"vacNemus2","2024-03-08"
,"30622965",,,,,"",," hyperalgesia and allodynia,",,,,,,,,,," Diabetic Neuropathy",,1,"vacNemus2","2024-03-08"
,"30621330",,,,,"",," spastic or dystonic disorders",,,,,,,,,," Botulinum Neurotoxin-Evidence",,1,"vacNemus2","2024-03-08"
,"30620677",,"106",,,"",," groin or genital pain",,,,,,,,,," Groin and Genital Pain:",,1,"vacNemus2","2024-03-08"
,"30609433",,,,,"",," ",,,,,,,,,," Neuropathy",,1,"vacNemus2","2024-03-08"
,"30604591",,"32",,,"",," painful diabetic neuropathy",,,,,,,,,," Diabetic Rats",,1,"vacNemus2","2024-03-08"
,"30602386",,,,,"",," diabetic neuropathy",,,,,,,,,," hyperalgesia",,1,"vacNemus2","2024-03-08"
,"30601927",,"57",,,"",," diabetic peripheral neuropathy.",,,,,,,,,," Diabetic Corneal Neuropathy",,1,"vacNemus2","2024-03-08"
,"30593270",,"23",,,"",," ocular and bulbar MG symptoms",,,,,,,,,," TITLE:Myasthenia gravis",,1,"vacNemus2","2024-03-08"
,"30591962",,"140",,,"",," pulmonary vascular disease",,,,,,,,,," Pulmonary Arterial Hypertension.",,1,"vacNemus2","2024-03-08"
,"30583000",,,,,"",," hyperalgesia and allodynia,",,,,,,,,,," diabetic peripheral neuropathy.",,1,"vacNemus2","2024-03-08"
,"30580505",,,,,"chinese",," on DN",,,,,,,,,," Diabetic Nephropathy",,1,"vacNemus2","2024-03-08"
,"30573961",,,,,"",," refractory or relapsing disease",,,,,,,,,," polyangiitis:",,1,"vacNemus2","2024-03-08"
,"30570187",,"10",,,"",," Con-DRGS and Burst-DRGS",,,,,,,,,," Diabetic Peripheral Neuropathy:",,1,"vacNemus2","2024-03-08"
,"30556540",,,,,"",," liver cirrhosis",,,,,,,,,," Liver Fibrogenesis.",,1,"vacNemus2","2024-03-08"
,"30555555",,,,,"",," COPD",,,,,,,,,," COPD",,1,"vacNemus2","2024-03-08"
,"30551371",,"10",,,"",," retinal toxicity.",,,,,,,,,," proliferative vitreoretinopathy.",,1,"vacNemus2","2024-03-08"
,"30548256",,"546",,"546","",," No studies with reversal",,,,,,,,,," mivacurium-induced neuromuscular blockade",,1,"vacNemus2","2024-03-08"
,"30543783",,,,,"",," ",,,,,,,,,," liver fibrosis",,1,"vacNemus2","2024-03-08"
,"30522101",,,,,"",," blocking TRPA1",,,,,,,,,," Bortezomib-Induced Neuropathic Pain.",,1,"vacNemus2","2024-03-08"
,"30518686",,"6",,,"",," selective",,,,,,,,,," dystrophic",,1,"vacNemus2","2024-03-08"
,"30507840",,"120",,,"",," human immunodeficiency virus (HIV)-associated sensory neuropathy.",,,,,,,,,," Chronic Human Immunodeficiency Virus",,1,"vacNemus2","2024-03-08"
,"30514414",,"805000",,,"france",," liver diseases,",,,,,,,,,," influenza A(H1N1) pandemic.",,1,"vacNemus2","2024-03-08"
,"30510606",,,,,"",," cold allodynia.",,,,,,,,,," Cancer-Induced Peripheral Neuropathy",,1,"vacNemus2","2024-03-08"
,"30510445",,,,,"",," neuropathy or articular diseases",,,,,,,,,," persistent pain.",,1,"vacNemus2","2024-03-08"
,"30509215",,"57",,,"",," °C",,,,,,,,,," fibrosis after acute-to-chronic kidney injury.",,1,"vacNemus2","2024-03-08"
,"30487776",,"15",,,"",," ",,,,,,,,,," Sleep Disordered Breathing",,1,"vacNemus2","2024-03-08"
,"30482901",,,,,"",," hemidiaphragm paralysis,",,,,,,,,,," spinal cord injury.",,1,"vacNemus2","2024-03-08"
,"20301411",,,,,"",," ",,,,,,,,,," TITLE:MELAS",,1,"vacNemus2","2024-03-08"
,"30478703",,,,,"",,"myalgia.",,,,,,,,,," TITLE:Autonomic dysfunction",,1,"vacNemus2","2024-03-08"
,"30468491",,"5",,,"",," hypertension",,,,,,,,,," hypertensive rats",,1,"vacNemus2","2024-03-08"
,"30465925",,,,,"",," chronic neuropathic pain",,,,,,,,,," pain and anxiety-like behavior",,1,"vacNemus2","2024-03-08"
,"30464077",,,,,"",," ",,,,,,,,,," rat myocardial fibrosis.",,1,"vacNemus2","2024-03-08"
,"30460449",,"93",,,"",," complex spinal",,,,,,,,,," SMA",,1,"vacNemus2","2024-03-08"
,"30454704",,,,,"",," ",,,,,,,,,," diabetes-induced cardiac dysfunction.",,1,"vacNemus2","2024-03-08"
,"30453021",,,,,"",," Neuropathic pain",,,,,,,,,," anti-allodynia",,1,"vacNemus2","2024-03-08"
,"30452921",,"92",,,"",," inflammatory bowel diseases",,,,,,,,,," Chronic Intestinal Inflammation.",,1,"vacNemus2","2024-03-08"
,"30447858",,,,,"",," hyperalgesia and motor deficit",,,,,,,,,," painful diabetic neuropathy.",,1,"vacNemus2","2024-03-08"
,"30442918",,,,,"",," corneal endothelial wounds",,,,,,,,,," Corneal Endothelial Dysfunction",,1,"vacNemus2","2024-03-08"
,"30442032",,,,,"",," postnatal bowel",,,,,,,,,," Postnatal Colon.",,1,"vacNemus2","2024-03-08"
,"30441397",,"2",,,"",," chronic stroke",,,,,,,,,," Biceps Brachii",,1,"vacNemus2","2024-03-08"
,"30439739",,"4",,,"",," spinal muscular atrophy type I.",,,,,,,,,," Spinal Muscle Atrophy Type I:",,1,"vacNemus2","2024-03-08"
,"30431314",,,,,"",," Diabetic Peripheral Neuropathy:",,,,,,,,,," Diabetic Peripheral Neuropathy:",,1,"vacNemus2","2024-03-08"
,"30431158",,,,,"",," presynaptic NMDARs at the spinal cord level.",,,,,,,,,," neuropathic pain.",,1,"vacNemus2","2024-03-08"
,"30431101",,"5",,,"",," peripheral neuropathy",,,,,,,,,," peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"30428918",,"6",,,"",," fibrosis.",,,,,,,,,," pulmonary fibrosis",,1,"vacNemus2","2024-03-08"
,"30428724",,,,,"",," ",,,,,,,,,," asthmatic airway remodeling",,1,"vacNemus2","2024-03-08"
,"30427927",,,,,"",," ",,,,,,,,,," muscle paralysis",,1,"vacNemus2","2024-03-08"
,"30426006",,"36",,,"chinese",," diabetic retinopathy",,,,,,,,,," Diabetes Mellitus",,1,"vacNemus2","2024-03-08"
,"30417431",,,,,"",," neuropathic pain behavior",,,,,,,,,," peripheral neuropathy.",,1,"vacNemus2","2024-03-08"
,"30413282",,"6",,"18","",," testicular tissues alterations",,,,,,,,,," streptozotocin-induced diabetic",,1,"vacNemus2","2024-03-08"
,"30411095",,"96",,,"",," diabetic peripheral neuropathy",,,,,,,,,," diabetic peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"30410110",,,,,"",," motoneuron diseases,",,,,,,,,,," spinal motoneuron degeneration",,1,"vacNemus2","2024-03-08"
,"30402856",,,,,"",," ",,,,,,,,,," diabetic peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"30400012",,,,,"",," diabetic neuropathy,",,,,,,,,,," diabetic neuropathy.",,1,"vacNemus2","2024-03-08"
,"30392262",,,,,"",," ",,,,,,,,,," myocardial remodeling",,1,"vacNemus2","2024-03-08"
,"30392240",,,,,"",," liver fibrosis].CONTEXT:",,,,,,,,,," liver fibrosis].",,1,"vacNemus2","2024-03-08"
,"30391352",,"5",,,"",," Alzheimer's disease,",,,,,,,,,," TITLE:Painless Nerve",,1,"vacNemus2","2024-03-08"
,"30387812",,,,,"",," pulmonary fibrosis",,,,,,,,,," pulmonary fibrosis",,1,"vacNemus2","2024-03-08"
,"30377465",,"2",,,"",," Botulinum Toxin",,,,,,,,,," Botulinum Toxin",,1,"vacNemus2","2024-03-08"
,"30368565",,"41",,,"",," Neuropathy of the Baxter nerve",,,,,,,,,," Baxter's neuropathy in recalcitrant heel pain syndrome:",,1,"vacNemus2","2024-03-08"
,"30361854",,,,,"",," Gastrointestinal disturbances",,,,,,,,,," TITLE:Parkinson's Disease",,1,"vacNemus2","2024-03-08"
,"30352617",,"61",,,"",," sepsis.",,,,,,,,,," constipation",,1,"vacNemus2","2024-03-08"
,"30349351",,,,,"",," chronic neuropathic pain",,,,,,,,,," chronic neuropathic pain",,1,"vacNemus2","2024-03-08"
,"30348772",,,,,"",," neuropathy-induced mechanical allodynia,",,,,,,,,,," periaqueductal gray.",,1,"vacNemus2","2024-03-08"
,"30348698",,"12",,,"",," cardiac autonomic neuropathy.",,,,,,,,,," Cardiac Autonomic Dysfunction",,1,"vacNemus2","2024-03-08"
,"30345771",,"10",,"10","",," degenerated axons and vascular congestion",,,,,,,,,," diabetes mellitus.",,1,"vacNemus2","2024-03-08"
,"30345315",,"6",,,"",," pain scores, kidney enlargement, and cataract formation",,,,,,,,,," Diabetic",,1,"vacNemus2","2024-03-08"
,"30344851",,"64",,,"",," right optic neuropathy.",,,,,,,,,," TITLE:[Cerebral neurosarcoidosis].",,1,"vacNemus2","2024-03-08"
,"30341965",,"60",,,"",," postblock neuropathy.",,,,,,,,,," Axillary Block.",,1,"vacNemus2","2024-03-08"
,"30339291",,"31",,,"",," sight-threatening GO",,,,,,,,,," Graves' orbitopathy:",,1,"vacNemus2","2024-03-08"
,"30320737",,"5",,,"",," Recurrent laryngeal neuropathy",,,,,,,,,," Recurrent Laryngeal Nerve.",,1,"vacNemus2","2024-03-08"
,"30315577",,,,,"",," TITLE:Ulnar neuropathy",,,,,,,,,," TITLE:Ulnar neuropathy",,1,"vacNemus2","2024-03-08"
,"30315128",,,,,"",," spasticity and dystonia.",,,,,,,,,," Central Cholinergic Boutons.",,1,"vacNemus2","2024-03-08"
,"30311465",,,,,"",," optic nerve diseases",,,,,,,,,," Optic Nerve",,1,"vacNemus2","2024-03-08"
,"30306536",,,,,"",," ",,,,,,,,,," liver fibrosis",,1,"vacNemus2","2024-03-08"
,"30306515",,,,,"",," neurologic symptoms or neuropathy",,,,,,,,,," Peripheral Nerve-Induced Neuropathic Pain.",,1,"vacNemus2","2024-03-08"
,"30304943",,"22",,,"",," diabetic neuropathy.",,,,,,,,,," Diabetes",,1,"vacNemus2","2024-03-08"
,"30291191",,,,,"",," Centronuclear myopathies",,,,,,,,,," centronuclear myopathy.",,1,"vacNemus2","2024-03-08"
,"30273053",,"50",,,"",," non-treated eyes.",,,,,,,,,," Nonarteritic Anterior Ischemic Optic Neuropathy.",,1,"vacNemus2","2024-03-08"
,"30271860",,,,,"",," female SUI,",,,,,,,,,," stress urinary incontinence",,1,"vacNemus2","2024-03-08"
,"30268437",,,,,"",," cerebral neuronopathy,",,,,,,,,,," diabetic central neuropathy:",,1,"vacNemus2","2024-03-08"
,"30260820",,,,,"",," TRPV1",,,,,,,,,," diabetic neuropathic pain",,1,"vacNemus2","2024-03-08"
,"30260581",,,,,"",," ",,,,,,,,,," Corneal Repair.",,1,"vacNemus2","2024-03-08"
,"30260236",,"4",,,"",," ",,,,,,,,,," type 2 diabetes-induced",,1,"vacNemus2","2024-03-08"
,"30258005",,,,,"",," ",,,,,,,,,," Pseudorabies Virus Infection",,1,"vacNemus2","2024-03-08"
,"30257812",,"20",,"10","",," biliary atresia",,,,,,,,,," fibrosis of liver",,1,"vacNemus2","2024-03-08"
,"30257570",,,,,"",," peripheral neuropathy",,,,,,,,,," mast cell number in rat salivary glands.",,1,"vacNemus2","2024-03-08"
,"30242548",,"28",,,"",," neuropathy",,,,,,,,,," erectile dysfunction",,1,"vacNemus2","2024-03-08"
,"30240636",,,,,"",," ",,,,,,,,,," acute graft-versus-host disease",,1,"vacNemus2","2024-03-08"
,"30239252",,"44",,,"",," lymphoblastic/lymphocytic leukemia",,,,,,,,,," Acute Lymphoblastic Leukemia",,1,"vacNemus2","2024-03-08"
,"30238382",,,,,"",," multi-symptomatic rheumatic syndromes.",,,,,,,,,," TITLE:Fibromyalgia and small fiber neuropathy:",,1,"vacNemus2","2024-03-08"
,"30225985",,"50",,,"",," peripheral neuropathy and cramps",,,,,,,,,," Diabetic Neuropathy.",,1,"vacNemus2","2024-03-08"
,"30224540",,"131",,,"",," Pancreatic Ductal Adenocarcinoma",,,,,,,,,," Pancreatic Ductal Adenocarcinoma",,1,"vacNemus2","2024-03-08"
,"30221656",,,,,"",," neuropathy",,,,,,,,,," peripheral neuropathy",,1,"vacNemus2","2024-03-08"
,"30215013",,"4",,,"",," severe disease",,,,,,,,,," carpal tunnel syndrome:",,1,"vacNemus2","2024-03-08"
,"30214889",,"56",,,"",," Major Depressive Disorder.CONTEXT:",,,,,,,,,," Major Depressive Disorder.",,1,"vacNemus2","2024-03-08"
,"30212601",,"10",,"24","",," intrinsic sphincter deficiency",,,,,,,,,," Intrinsic Sphincter Deficiency",,1,"vacNemus2","2024-03-08"
,"30211781",,,,,"",," arthritis and neuropathic pain",,,,,,,,,," joint neuropathy.",,1,"vacNemus2","2024-03-08"
,"30198965",,"10",,,"",," central retinal artery occlusions,",,,,,,,,,," Retinal Artery Occlusions",,1,"vacNemus2","2024-03-08"
,"30197533",,"9",,,"",," AO.",,,,,,,,,," atypical odontalgia:",,1,"vacNemus2","2024-03-08"
,"30195871",,,,,"",," pathological pain.",,,,,,,,,," pathological pain.",,1,"vacNemus2","2024-03-08"
,"30195792",,,,,"",," neurogenic muscle atrophic conditions",,,,,,,,,," Neurogenic Muscle Atrophy following Surgical Denervation",,1,"vacNemus2","2024-03-08"
,"30193318",,,,,"",," ",,,,,,,,,," Blunt Ocular Injury.",,1,"vacNemus2","2024-03-08"
,"30188931",,"6",,,"",," PLS3 overexpression",,,,,,,,,," spinal muscular atrophy",,1,"vacNemus2","2024-03-08"
,"30188405",,,,,"",," neurological and/or retinal varicella zoster virus",,,,,,,,,," Varicella Zoster Virus.",,1,"vacNemus2","2024-03-08"
,"30180150",,"35",,,"",," neuromuscular scoliosis",,,,,,,,,," Posterior Spinal Fusion Surgery",,1,"vacNemus2","2024-03-08"
,"30178860",,,,,"",," ",,,,,,,,,," myocardial fibrosis after myocardial infarction",,1,"vacNemus2","2024-03-08"
,"30173451",,"60",,,"",," cavernous nerve injury",,,,,,,,,," erectile dysfunction",,1,"vacNemus2","2024-03-08"
,"30171567",,"52",,,"",," Duchenne muscular dystrophy.",,,,,,,,,," Laminin-Alpha2-Deficient Muscular Dystrophy.",,1,"vacNemus2","2024-03-08"
,"30169407",,"50",,"50","",," with",,,,,,,,,," Deep Pipecuronium-Induced Neuromuscular Block",,1,"vacNemus2","2024-03-08"
,"30151298",,"3",,,"",," heterogeneous cancer",,,,,,,,,," Peripheral Neuropathy:",,1,"vacNemus2","2024-03-08"
,"30150935",,,,,"",," Liver Fibrosis.CONTEXT:",,,,,,,,,," Liver Fibrosis.",,1,"vacNemus2","2024-03-08"
,"30148479",,,,,"",," Neuromuscular Diseases",,,,,,,,,," Neuromuscular Diseases",,1,"vacNemus2","2024-03-08"
,"30138605",,,,,"",," ",,,,,,,,,," hepatic fibrosis",,1,"vacNemus2","2024-03-08"
,"30127834",,"7",,,"",," delayed neuropathy",,,,,,,,,," Delayed Neuropathy",,1,"vacNemus2","2024-03-08"
,"30127129",,,,,"",," diabetic neuropathic pain",,,,,,,,,," diabetic neuropathic pain",,1,"vacNemus2","2024-03-08"
,"30120215",,"100",,,"china",," ",,,,,,,,,," brain arteriovenous malformations",,1,"vacNemus2","2024-03-08"
,"30116126",,,,,"",," respiratory syncytial virus infections",,,,,,,,,," TITLE:Respiratory syncytial virüs infections",,1,"vacNemus2","2024-03-08"
,"30107658",,,,,"",," RGCs,",,,,,,,,,," Leber hereditary optic neuropathy].",,1,"vacNemus2","2024-03-08"
,"30105862",,"5",,,"",," ",,,,,,,,,," type 2 diabetes mellitus.",,1,"vacNemus2","2024-03-08"
,"30101861",,,,,"japan",," glaucoma and retinitis pigmentosa",,,,,,,,,," retinal degenerative diseases].",,1,"vacNemus2","2024-03-08"
,"30091265",,,,,"",," VPL and dorsal horn,",,,,,,,,,," TITLE:Neuropathy following spinal nerve injury",,1,"vacNemus2","2024-03-08"
,"30084084",,,,,"",," peripheral neuropathy;",,,,,,,,,," diabetic neuropathy.",,1,"vacNemus2","2024-03-08"
,"30080926",,,,,"",," neuropathy in patients with diabetes",,,,,,,,,," Pregabalin",,1,"vacNemus2","2024-03-08"
,"30078282",,,,,"",," asthma",,,,,,,,,," asthma",,1,"vacNemus2","2024-03-08"
,"30076959",,,,,"",," neuropathic pain",,,,,,,,,," neuropathic pain",,1,"vacNemus2","2024-03-08"
,"30073365",,,,,"",," loss of RGCs",,,,,,,,,," Mouse Retina.",,1,"vacNemus2","2024-03-08"
,"30069944",,,,,"",," ",,,,,,,,,," neuropathic pain:",,1,"vacNemus2","2024-03-08"
,"30062914",,"32",,,"",," glaucoma,",,,,,,,,,," Primate Retina.",,1,"vacNemus2","2024-03-08"
,"30061762",,"28",,,"",," Diabetic neuropathy",,,,,,,,,," Diabetic",,1,"vacNemus2","2024-03-08"
,"30058711",,,,,"",," CIPN",,,,,,,,,," peripheral neuropathy.",,1,"vacNemus2","2024-03-08"
,"30058489",,,,,"",," muscle contraction disorders",,,,,,,,,," Muscle Disorders.",,1,"vacNemus2","2024-03-08"
,"30057547",,,,,"",," Liver Fibrosis",,,,,,,,,," Liver Fibrosis",,1,"vacNemus2","2024-03-08"
,"30056126",,,,,"",," neuropathic and depressive-like",,,,,,,,,," neuropathic and depressive-like",,1,"vacNemus2","2024-03-08"
,"30033506",,,,,"",," isolated peripheral neuropathies",,,,,,,,,," upper extremity peripheral nerves:",,1,"vacNemus2","2024-03-08"
