"idPopulations0","PMID","pNam","popSize","nCases","nControls","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"24663006",,,"143","143","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24662570",,"21","21","21","",," ",,,,,,,,,," metabolic syndrome.",,1,"projTutoTrialRisk","2024-02-06"
,"24662439",,,,,"japan",," high blood pressure, hyperglycemia, and dyslipidemia.",,,,,,,,,," cardiometabolic",,1,"projTutoTrialRisk","2024-02-06"
,"24662402",,,,,"japan",," COPD, smoking history,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24662401",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24662243",,"15",,,"japan",," triple-vessel and left main disease",,,,,,,,,," heart failure:",,1,"projTutoTrialRisk","2024-02-06"
,"24662128",,,"39",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24661845",,"165","165","165","",," age and CPB time",,,,,,,,,," acute lung injury",,1,"projTutoTrialRisk","2024-02-06"
,"24661780",,"20","40","3","",," gastrointestinal hemorrhage,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24661040",,"262","262","262","kuwait",," ",,,,,,,,,," psoriasis",,1,"projTutoTrialRisk","2024-02-06"
,"24659740",,"278","278","278","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24659610",,"56","56","56","",," arterial stiffness,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24659131",,"454","454","454","",," coronary artery disease,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24659022",,,,,"",," ",,,,,,,,,," nicotine deprivation and replacement",,1,"projTutoTrialRisk","2024-02-06"
,"24658769",,"14",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24658166",,"30","30","30","",," atherosclerosis",,,,,,,,,," TITLE:Systemic vascular inflammation",,1,"projTutoTrialRisk","2024-02-06"
,"24657803",,"148","75","148","",," atrial fibrillation",,,,,,,,,," atrial fibrillation",,1,"projTutoTrialRisk","2024-02-06"
,"24657695",,"506",,,"united states",," ",,,,,,,,,," severe aortic stenosis",,1,"projTutoTrialRisk","2024-02-06"
,"24657685",,"18140","18140","18140","",," ",,,,,,,,,," bleeding in patients with atrial fibrillation",,1,"projTutoTrialRisk","2024-02-06"
,"24657122",,"730",,"108","italy",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24656727",,"23","23","23","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24656509",,"30","30","30","austria",," type 2 diabetes.",,,,,,,,,," type 2 diabetes.",,1,"projTutoTrialRisk","2024-02-06"
,"24656427",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24656288",,"246","246","246","united states",," ",,,,,,,,,," pulmonary arterial hypertension:",,1,"projTutoTrialRisk","2024-02-06"
,"24656138",,"567","567","567","",," ",,,,,,,,,," hyperhomocysteinemia",,1,"projTutoTrialRisk","2024-02-06"
,"24655694",,"3000","3000",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24655473",,,,,"italy",," ",,,,,,,,,," schizophrenia",,1,"projTutoTrialRisk","2024-02-06"
,"24655469",,"409","409","296","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24655465",,,,"189","american",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24655222",,"105","105","105","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24654351",,"99","99","99","",," hypertension",,,,,,,,,," obstructive sleep apnea",,1,"projTutoTrialRisk","2024-02-06"
,"24652518",,"835","1149","1149","",," risk alleles.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24652053",,"70","70","70","",," ",,,,,,,,,," metabolic syndrome.",,1,"projTutoTrialRisk","2024-02-06"
,"24651160",,"424","424","424","spain",," ",,,,,,,,,," metabolic syndrome",,1,"projTutoTrialRisk","2024-02-06"
,"24650926",,"27","50","27","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24650860",,"1733","1733","664","dutch",," smoking.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24650839",,"101","101","101","",," ",,,,,,,,,," blood pressure and cardiovascular risk.",,1,"projTutoTrialRisk","2024-02-06"
,"24650820",,,,"1705","",," ",,,,,,,,,," TITLE:Prescription drug misuse and sexual risk behaviors",,1,"projTutoTrialRisk","2024-02-06"
,"24650695",,"173","173","173","",," number of tumor and gender",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24650401",,"394","394",,"germany",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24650164",,"253","253","6","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24650076",,,,"3479","united states",," ",,,,,,,,,," varying degrees of cognitive impairment:",,1,"projTutoTrialRisk","2024-02-06"
,"24650002",,"90","90","90","",," ",,,,,,,,,," haemorrhagic stroke.",,1,"projTutoTrialRisk","2024-02-06"
,"24649895",,"132","132","132","netherlands",," ",,,,,,,,,," cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24649831",,"306","306","306","mexico",," overweight or obese.",,,,,,,,,," obesity",,1,"projTutoTrialRisk","2024-02-06"
,"24648401",,"45134","45134","45134","united states",," chronic renal disease,",,,,,,,,,," pneumonia",,1,"projTutoTrialRisk","2024-02-06"
,"24648275",,"1171","1171","1171","",," ",,,,,,,,,," acute lymphoblastic leukemia",,1,"projTutoTrialRisk","2024-02-06"
,"24648131",,,,"100","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24647408",,"610",,,"china",," ",,,,,,,,,," critically ill patients.",,1,"projTutoTrialRisk","2024-02-06"
,"24647393",,"7216","7216","7216","",," cardiovascular disease and cancer",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24647231",,"1088","1088","1088","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24646371",,"509","509",,"denmark",," type 2 diabetes)",,,,,,,,,," hyperglycaemia",,1,"projTutoTrialRisk","2024-02-06"
,"24646362",,,,"10","",," ",,,,,,,,,," hormone receptor-negative breast cancer.",,1,"projTutoTrialRisk","2024-02-06"
,"24646311",,"3050","3050","3050","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24646165",,"4676","4676","4676","australia, new zealand",," alcohol and smoking)",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24646104",,"1262","1262","511","japan",," ",,,,,,,,,," osteoporosis:",,1,"projTutoTrialRisk","2024-02-06"
,"24646009",,"34","34","34","france",," ",,,,,,,,,," influenza A(H1N1)",,1,"projTutoTrialRisk","2024-02-06"
,"24645912",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24645632",,,,,"norway",," non-skin cancers",,,,,,,,,," squamous cell carcinoma and melanomas:",,1,"projTutoTrialRisk","2024-02-06"
,"24645572",,"153","153","153","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24644301",,"164","164","164","",," ",,,,,,,,,," osteoarthritis",,1,"projTutoTrialRisk","2024-02-06"
,"24643408",,"6255","385","6255","chinese",," exposure to blood pressure",,,,,,,,,," stroke",,1,"projTutoTrialRisk","2024-02-06"
,"24642581",,,,"562","denmark",," ",,,,,,,,,," inflammatory bowel disease:",,1,"projTutoTrialRisk","2024-02-06"
,"24642392",,"69","69","69","",," ",,,,,,,,,," ST-segment elevation myocardial infarction:",,1,"projTutoTrialRisk","2024-02-06"
,"24642148",,"232","232","114","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24642140",,,"2440","2440","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24641767",,,,,"",," ",,,,,,,,,," overweight and obesity",,1,"projTutoTrialRisk","2024-02-06"
,"24641639",,"6366","4","4","",," ",,,,,,,,,," pneumothorax",,1,"projTutoTrialRisk","2024-02-06"
,"24641585",,"303","303","303","",," ",,,,,,,,,," psoriasis:",,1,"projTutoTrialRisk","2024-02-06"
,"24641503",,"2000","2000","257","sweden",," erythema nodosum and ankle arthritis,",,,,,,,,,," sarcoidosis.",,1,"projTutoTrialRisk","2024-02-06"
,"24641328",,,,"24","",," immobilization nor hypoxia",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24639438",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24638843",,"3746","3746","3746","",," Patients who have a malignant condition",,,,,,,,,," TITLE:Nonleg venous thrombosis",,1,"projTutoTrialRisk","2024-02-06"
,"24638003",,,,"328","american",," tumor genotype",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24637999",,,,,"",," perforation, fistula, necrosis, or hemorrhage.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24637965",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24637951",,"1425","1425","1425","",," COPD",,,,,,,,,," chronic obstructive pulmonary disease",,1,"projTutoTrialRisk","2024-02-06"
,"24637890",,"379",,,"",," ",,,,,,,,,," low back pain",,1,"projTutoTrialRisk","2024-02-06"
,"24637869",,,,,"united states",," ",,,,,,,,,," heart",,1,"projTutoTrialRisk","2024-02-06"
,"24637663",,,,,"",," ",,,,,,,,,," vasoconstriction and hypertension",,1,"projTutoTrialRisk","2024-02-06"
,"24637635",,"27","27","27","",," ",,,,,,,,,," osteosarcoma:",,1,"projTutoTrialRisk","2024-02-06"
,"24636673",,,"20",,"",," high blood pressure.",,,,,,,,,," ischemic and hemorrhagic",,1,"projTutoTrialRisk","2024-02-06"
,"24636159",,"320","320","320","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24635387",,"345","345",,"",," ",,,,,,,,,," hypertensive",,1,"projTutoTrialRisk","2024-02-06"
,"24634399",,"87",,"12","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24634360",,,"420","420","",," ",,,,,,,,,," cleft lip with or without cleft palate",,1,"projTutoTrialRisk","2024-02-06"
,"24634205",,"67","67","9","japan",," infections",,,,,,,,,," systemic juvenile idiopathic arthritis",,1,"projTutoTrialRisk","2024-02-06"
,"24633992",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24633881",,"2580","2580","2580","",," hypertension but without a history of atrial fibrillation.",,,,,,,,,," subclinical atrial fibrillation and embolic events.",,1,"projTutoTrialRisk","2024-02-06"
,"24633702",,"188","188",,"turkey",," pressure sores",,,,,,,,,," pressure sores",,1,"projTutoTrialRisk","2024-02-06"
,"24633388",,,,,"germany",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24633297",,"44","44",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24632964",,"176","97","97","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24632963",,"289",,"289","japan",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24632791",,"85","85","85","",," ",,,,,,,,,," hypertrophic cardiomyopathy.",,1,"projTutoTrialRisk","2024-02-06"
,"24632760",,"247","247","247","american",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24632748",,"107","107","56","",," pneumonia.",,,,,,,,,," influenza:",,1,"projTutoTrialRisk","2024-02-06"
,"24632426",,,,"28","germany",," ",,,,,,,,,," chronic obstructive pulmonary disease",,1,"projTutoTrialRisk","2024-02-06"
,"24632279",,"18441",,"18441","american",," complex lesions;",,,,,,,,,," diabetes mellitus:",,1,"projTutoTrialRisk","2024-02-06"
,"24631992",,,,,"china",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24631792",,"75","50",,"",," ",,,,,,,,,," TITLE:Cardiovascular",,1,"projTutoTrialRisk","2024-02-06"
,"24630937",,"859","859",,"united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24630881",,"13819","13819","13819","",," ",,,,,,,,,," cigarette smoking",,1,"projTutoTrialRisk","2024-02-06"
,"24630878",,"60","60","60","",," coronary artery disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24630869",,,,,"vietnam",," ",,,,,,,,,," typhoid fever-based",,1,"projTutoTrialRisk","2024-02-06"
,"24630685",,"1393",,"132","dutch",," ",,,,,,,,,," prostate cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24630510",,"162","162","162","",," cholelithiasis.",,,,,,,,,," bile-duct stones",,1,"projTutoTrialRisk","2024-02-06"
,"24630485",,"170","170","170","italy",," ileo-colonic disease",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24629418",,"2120","2120","2120","",," POAF",,,,,,,,,," atrial fibrillation following cardiac surgery.",,1,"projTutoTrialRisk","2024-02-06"
,"24629400",,"57","57","57","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24629311",,"32","32","32","",," ",,,,,,,,,," Parkinson's disease?",,1,"projTutoTrialRisk","2024-02-06"
,"24628890",,,,,"",," pneumonia, or sepsis",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24628824",,,,,"australia, new zealand",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24628242",,"259","259","25","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24627450",,"28",,,"france",," ",,,,,,,,,," intradural spinal cord arteriovenous malformations.",,1,"projTutoTrialRisk","2024-02-06"
,"24627349",,"3474","3474","3474","",," ",,,,,,,,,," TITLE:BP, cardiovascular disease, and death",,1,"projTutoTrialRisk","2024-02-06"
,"24627331",,"12944",,,"",," ",,,,,,,,,," non-ST-segment elevation acute coronary syndrome:",,1,"projTutoTrialRisk","2024-02-06"
,"24626998",,"98","100","2","",," ",,,,,,,,,," TITLE:Contrast-induced acute kidney injury",,1,"projTutoTrialRisk","2024-02-06"
,"24626264",,"160","80","80","chinese",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24626145",,,,,"sweden",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24625922",,"98","98",,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24625851",,"63",,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24625556",,,"146","146","",," ",,,,,,,,,," diffuse large B-cell lymphoma.",,1,"projTutoTrialRisk","2024-02-06"
,"24624990",,,"41","41","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24623848",,"483","483","542","united states",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24623644",,,,,"",," ",,,,,,,,,," TITLE:Tuberculosis",,1,"projTutoTrialRisk","2024-02-06"
,"24623601",,"17","17","12","",," ",,,,,,,,,," severe aplastic anemia.",,1,"projTutoTrialRisk","2024-02-06"
,"24623469",,"439",,,"chinese",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24622805",,,"588","588","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24622517",,"45","45","45","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24622120",,"151","151","151","",," ",,,,,,,,,," chronic heart failure.",,1,"projTutoTrialRisk","2024-02-06"
,"24622044",,,,,"peru",," ",,,,,,,,,," influenza-associated",,1,"projTutoTrialRisk","2024-02-06"
,"24621953",,"740","740","740","",," parasitemia and anemia",,,,,,,,,," malaria",,1,"projTutoTrialRisk","2024-02-06"
,"24621566",,,"315","315","",," ",,,,,,,,,," TITLE:Smoking",,1,"projTutoTrialRisk","2024-02-06"
,"24621565",,,,"574","japan",," thromboembolism.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24621355",,"36","36","32","thailand",," blood pressure,",,,,,,,,,," type 2 diabetes:",,1,"projTutoTrialRisk","2024-02-06"
,"24621019",,"225","225","225","netherlands",," paraplegia,",,,,,,,,,," spinal cord injury:",,1,"projTutoTrialRisk","2024-02-06"
,"24619865",,"8","8","8","",," ",,,,,,,,,," hypertensive women.",,1,"projTutoTrialRisk","2024-02-06"
,"24619189",,,,"17","turkey",," ",,,,,,,,,," chronic pelvic pain.",,1,"projTutoTrialRisk","2024-02-06"
,"24619062",,"300","300","145","",," diabetes mellitus, diffuse atherosclerosis.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24618336",,"228","228",,"canadian",," leucopenia",,,,,,,,,," advanced or metastatic soft-tissue sarcoma:",,1,"projTutoTrialRisk","2024-02-06"
,"24618326",,"378","378","378","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24618208",,"100","100","100","greece",," ",,,,,,,,,," mixed dyslipidemia.",,1,"projTutoTrialRisk","2024-02-06"
,"24618012",,"328","328","328","",," ",,,,,,,,,," urinary incontinence",,1,"projTutoTrialRisk","2024-02-06"
,"24618009",,"306","306",,"denmark",," ",,,,,,,,,," hand eczema",,1,"projTutoTrialRisk","2024-02-06"
,"24616337",,,"696","177","italy, netherlands, spain",," vascular disease",,,,,,,,,," high CVD risk persistent smokers:",,1,"projTutoTrialRisk","2024-02-06"
,"24616160",,"16",,"16","french",," ",,,,,,,,,," acute myeloid leukemia",,1,"projTutoTrialRisk","2024-02-06"
,"24615980",,,,,"united kingdom",," ",,,,,,,,,," cancer:",,1,"projTutoTrialRisk","2024-02-06"
,"24615778",,"40","40","40","",," alanine transaminase",,,,,,,,,," relapsed/refractory mantle cell lymphoma",,1,"projTutoTrialRisk","2024-02-06"
,"24615677",,,,,"austria",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24615194",,,,,"",," ",,,,,,,,,," small cell lung cancer",,1,"projTutoTrialRisk","2024-02-06"
,"24615134",,"35000","35000","35000","cambodia",," ",,,,,,,,,," tuberculosis",,1,"projTutoTrialRisk","2024-02-06"
,"24613817",,"1533","1533",,"denmark",," ",,,,,,,,,," cardiovascular",,1,"projTutoTrialRisk","2024-02-06"
,"24613543",,,"92","92","indian",," ",,,,,,,,,," advanced squamous cell carcinoma of the head and neck:",,1,"projTutoTrialRisk","2024-02-06"
,"24613434",,"24","24","24","",," ",,,,,,,,,," metabolic syndrome.",,1,"projTutoTrialRisk","2024-02-06"
,"24613160",,"900","900","900","denmark",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24612987",,"80","80","80","",," bacteremia,",,,,,,,,,," cirrhotic",,1,"projTutoTrialRisk","2024-02-06"
,"24612795",,"3","5",,"",," respiratory disease",,,,,,,,,," respiratory disease",,1,"projTutoTrialRisk","2024-02-06"
,"24612787",,"18","18","18","",," ",,,,,,,,,," metastatic colorectal cancer;",,1,"projTutoTrialRisk","2024-02-06"
,"24612661",,"410","410","410","",," high- or intermediate-risk bladder cancer.",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24610902",,"113","113","52","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24610876",,,,,"",," ",,,,,,,,,," infections and cervical abnormalities",,1,"projTutoTrialRisk","2024-02-06"
,"24610807",,,,,"",," heart failure",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24609941",,,,,"",," radiation esophagitis,",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24609720",,"52","52","52","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24608960",,"540","540","540","cambodia",," low hemoglobinemia",,,,,,,,,," tuberculosis",,1,"projTutoTrialRisk","2024-02-06"
,"24608079",,"784","784","784","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24607918",,,,,"",," Mean arterial pressure",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24607755",,,,,"",," mild gestational diabetes mellitus",,,,,,,,,," mild gestational diabetes mellitus.",,1,"projTutoTrialRisk","2024-02-06"
,"24607624",,"124","124","124","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24607029",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24607027",,"9406",,"1024","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24606590",,,,"150","united states",," type 2 diabetes and cardiovascular disease",,,,,,,,,," abnormal glucose tolerance in pregnancy:",,1,"projTutoTrialRisk","2024-02-06"
,"24606100",,"17","17","17","australia",," ",,,,,,,,,," adrenocorticotrophin deficiency.",,1,"projTutoTrialRisk","2024-02-06"
,"24604886",,"22","22","22","",," type 2 diabetes",,,,,,,,,," type 2 diabetes.",,1,"projTutoTrialRisk","2024-02-06"
,"24604835",,,,,"",," ",,,,,,,,,," low risk febrile neutropenia:",,1,"projTutoTrialRisk","2024-02-06"
,"24604348",,"114","114","114","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24604308",,"30","30","30","swedish",," ",,,,,,,,,," diabetic retinopathy",,1,"projTutoTrialRisk","2024-02-06"
,"24604289",,"197","197","197","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24603072",,"3035","3035","3035","",," ",,,,,,,,,," risk of intracranial hemorrhage or poor functional outcome:",,1,"projTutoTrialRisk","2024-02-06"
,"24603054",,"1014","1014",,"denmark",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24602844",,"1763",,,"",," tuberculosis, and severe bacterial infections)",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24602760",,"84",,,"australia, new zealand, turkey, poland",," ",,,,,,,,,," follicular lymphoma:",,1,"projTutoTrialRisk","2024-02-06"
,"24602062",,"433",,"212","france",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24602005",,"8","8","8","",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
,"24600231",,"32","32","32","american",," ",,,,,,,,,," LDL and non-HDL cholesterol",,1,"projTutoTrialRisk","2024-02-06"
,"24599830",,"113","113","113","",," ",,,,,,,,,," chronic kidney disease.",,1,"projTutoTrialRisk","2024-02-06"
,"24599770",,,,,"",," ",,,,,,,,,," ",,1,"projTutoTrialRisk","2024-02-06"
