"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","pValue","exp2","adjustment","fromCode","projectName","uploadDate"
,"25018142_1_OR","25018142","medical therapy with b blockers",,"NULL","NULL",," answernotfound"," risk of variceal recurrence",2.3,1.68,3.26,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25023813_1_OR","25023813","poor exercise capacity",,"NULL","NULL",," answernotfound"," mortality,",0.77,0.59,0.99,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25023813_3_OR","25023813","poor exercise capacity",,"NULL","NULL",," answernotfound"," mortality,",0.79,0.62,1.01,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25023813_5_OR","25023813","poor exercise capacity",,"NULL","NULL",," answernotfound"," mortality,",0.95,0.75,1.19,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25023813_4_OR","25023813","poor exercise capacity",,"NULL","NULL",," answernotfound"," mortality,",3.24,1.64,6.83,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25028659_1_OR","25028659","high-risk group",,"NULL","NULL",," low-risk group"," risk of obesity",1.799,1.475,2.193,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25029428_1_OR","25029428","first relapse and frequent relapses with prolonged therapy",,"NULL","NULL",," answernotfound"," duration of therapy of nephrotic syndrome.",0.57,0.36,1.07,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25029428_2_OR","25029428","gender, age,",,"NULL","NULL",," answernotfound"," relapse",0.7,0.47,1.1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25029428_4_OR","25029428","frequent relapses with prolonged therapy",,"NULL","NULL",," answernotfound"," first relapse",1.01,0.61,1.67,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25031188_1_OR","25031188","no-diuretics group",,"NULL","NULL",," compared to those not treated with diuretics."," new onset of type 2 diabetes.",0.93,0.55,1.58,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25034716_5_OR","25034716","myocardial infarction",,"NULL","NULL",," patients without diabetes mellitus."," recurrent stroke",1.7,1,2.8,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25034716_4_OR","25034716","disabling/fatal stroke",,"NULL","NULL",," patients without diabetes mellitus."," recurrent stroke",1.8,1.2,2.9,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25034716_1_OR","25034716","patients with diabetes mellitus",,"NULL","NULL",," patients without diabetes mellitus."," recurrent stroke and death.",1.8,1.4,2.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25034716_3_OR","25034716","recurrent ischemic stroke",,"NULL","NULL",," patients without diabetes mellitus."," recurrent stroke",1.8,1.4,2.4,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25034716_6_OR","25034716","death",,"NULL","NULL",," patients without diabetes mellitus."," recurrent stroke",2.1,1.6,2.8,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25036037_1_OR","25036037","addition of salt to food sometimes",,"NULL","NULL",," answernotfound"," aaa",1.22,1.03,1.44,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25036037_3_OR","25036037","addition of salt to food sometimes",,"NULL","NULL",," answernotfound"," aaa",1.23,1.04,1.47,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25036037_4_OR","25036037","addition of salt to food sometimes",,"NULL","NULL",," answernotfound"," aaa",1.41,0.96,2.08,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25036037_5_OR","25036037","salt intake",,"NULL","NULL",," answernotfound"," aaa.",1.52,1.04,2.22,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25036199_2_OR","25036199","infection",,"NULL","NULL",," answernotfound"," csf leakage.",0.18,0.01,1.18,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25036199_1_OR","25036199","cerebrospinal fluid leakage",,"NULL","NULL",," answernotfound"," csf leakage.",0.53,0.23,1.15,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25036199_3_OR","25036199","tachosil",,"NULL","NULL",," answernotfound"," csf leakage.",0.53,0.27,0.99,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25036524_2_OR","25036524","dbp",,"NULL","NULL",," answernotfound"," colorectal cancer risk",0.91,0.58,1.42,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25036524_5_OR","25036524","circulating dbp",,"NULL","NULL",," answernotfound"," colorectal cancer",1.2,0.68,2.12,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25036524_3_OR","25036524","25(oh)d:dbp",,"NULL","NULL",," answernotfound"," colorectal cancer",1.44,0.92,2.26,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25036524_4_OR","25036524","dbp levels",,"NULL","NULL",," answernotfound"," colorectal cancer",1.89,1.07,3.36,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25038774_1_OR","25038774","patients with ischaemic presentations",,"NULL","NULL",," answernotfound"," lower short-term coronary mortality",0.64,0.57,0.73,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25038774_2_OR","25038774","patients with ischaemic presentations",,"NULL","NULL",," answernotfound"," lower short-term coronary mortality",1.42,1.13,1.77,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25040338_3_OR","25040338","test negative for other drugs",,"NULL","NULL",," answernotfound"," hiv",3.07,0.83,12.31,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25040338_1_OR","25040338","women",,"NULL","NULL",," answernotfound"," abstinent from alcohol",3.61,1.23,11.7,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25040793_4_OR","25040793","mmse score","lower than","NULL","NULL",," answernotfound"," future mvcs",0.72,0.5,1.05,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25040793_3_OR","25040793","mmse score 26","between","NULL","NULL",," answernotfound"," future mvcs",0.96,0.78,1.19,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25040793_1_OR","25040793","lower scores",,"NULL","NULL",," answernotfound"," future mvcs",1.06,0.93,1.22,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25040793_5_OR","25040793","a mvc",,"NULL","NULL",," answernotfound"," future mvcs.",2.68,2.29,3.13,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25043754_4_OR","25043754","age","greater than","65","NULL","years"," answernotfound"," epilepsy.",1.66,1.28,2.16,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25043754_1_OR","25043754","com patients",,"NULL","NULL",," control group"," higher epilepsy risk",3.87,3.01,4.98,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25043754_3_OR","25043754","the younger population",,"NULL","NULL",," answernotfound"," epilepsy.",6.1,4,9.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25046787_2_OR","25046787","any","greater than","1","NULL",," answernotfound"," any ≥1 major complications",0.94,0.52,1.68,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25047862_1_OR","25047862","fondaparinux,",,"NULL","NULL",," answernotfound"," vte",0.7,0.58,0.85,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25047862_2_OR","25047862","fondaparinux,",,"NULL","NULL",," answernotfound"," vte",0.73,0.53,0.99,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25048529_5_OR","25048529","age",,"NULL","NULL",," answernotfound"," lmd.",0.9,0.8,0.9,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25048529_6_OR","25048529","number of intracranial metastases",,"NULL","NULL",," answernotfound"," risk of lmd",1.1,0.6,2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25048529_4_OR","25048529","number of intracranial metastases",,"NULL","NULL",," answernotfound"," lmd.",1.1,1,1.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25048529_3_OR","25048529","breast primary site",,"NULL","NULL",," answernotfound"," lmd.",1.6,1,2.7,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25048529_2_OR","25048529","distant brain failure",,"NULL","NULL",," answernotfound"," lmd.",2,1.2,3.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25048529_1_OR","25048529","colorectal primary site",,"NULL","NULL",," answernotfound"," lmd.",4.5,2.5,8,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25049315_8_OR","25049315","wl-ste",,"NULL","NULL",," answernotfound"," infarct size,",0,0,0.9,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25049315_9_OR","25049315","microvascular obstruction",,"NULL","NULL",," answernotfound"," infarct size,",1.2,0,3.6,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25049315_1_OR","25049315","wl-ste","greater than","2","NULL",," answernotfound"," mace",1.93,1.11,3.37,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25049315_2_OR","25049315","wl-ste","greater than","2","NULL",," answernotfound"," mace",13.3,6.2,20.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25049315_3_OR","25049315","wl-ste",,"NULL","NULL",," answernotfound"," infarct size,",13.7,7.6,21.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25049315_4_OR","25049315","wl-ste",,"NULL","NULL",," answernotfound"," infarct size,",22.5,15.6,31.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25049315_7_OR","25049315","wl-ste","greater than","2","NULL",," answernotfound"," mace",42.7,26.2,58.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25049315_6_OR","25049315","wl-ste",,"NULL","NULL",," answernotfound"," infarct size,",55,36.6,73.9,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25049315_5_OR","25049315","wl-ste","greater than","2","NULL",," answernotfound"," mace",60.8,37,84.5,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25053182_1_OR","25053182","aki",,"NULL","NULL",," answernotfound"," better renal function",0.21,0.09,0.62,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25053182_2_OR","25053182","baseline renal dysfunction",,"NULL","NULL",," answernotfound"," better renal function",3.9,1.1,13.6,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25053182_3_OR","25053182","diabetes mellitus",,"NULL","NULL",," answernotfound"," better renal function",4.2,1.1,16.5,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25053420_3_OR","25053420","low birthweight",,"NULL","NULL",," maternal completion of high school education"," risk of a severe event,",0.3,0.1,0.7,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25053420_1_OR","25053420","stopping breastfeeding before 6 months",,"NULL","NULL","months"," answernotfound"," risk of a severe event,",2.4,1.2,5.1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25053420_2_OR","25053420","low birthweight",,"NULL","NULL",," answernotfound"," risk of a severe event,",2.4,1.3,4.3,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060372_5_OR","25060372","second-generation cephalosporins",,"NULL","NULL",," answernotfound"," infection risk",0.7,0.52,0.94,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060372_10_OR","25060372","differential effect of transfusion by surgery type",,"NULL","NULL",," answernotfound"," mortality",1.13,1.07,1.2,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060372_4_OR","25060372","longer surgery",,"NULL","NULL",," answernotfound"," infection",1.31,1.21,1.41,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060372_7_OR","25060372","stress hyperglycemia",,"NULL","NULL",," answernotfound"," infection",1.32,1.01,1.73,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060372_3_OR","25060372","heart failure",,"NULL","NULL",," answernotfound"," infection risk",1.47,1.11,1.95,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060372_8_OR","25060372","intubation time of 24 to 48 h",,"NULL","NULL",," answernotfound"," risk.",1.49,1.04,2.14,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060372_1_OR","25060372","chronic lung disease",,"NULL","NULL",," answernotfound"," increased infection risk",1.66,1.21,2.26,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060372_6_OR","25060372","post-operative antibiotic duration","greater than","48","NULL",," answernotfound"," infection risk",1.92,1.28,2.88,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060372_11_OR","25060372","major infections",,"NULL","NULL",," answernotfound"," mortality",10.02,6.12,16.39,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060372_9_OR","25060372","ventilation","greater than","48","NULL",," answernotfound"," increased risk.",2.45,1.66,3.63,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060414_1_OR","25060414","mortality",,"NULL","NULL",," answernotfound"," mortality",0.93,0.75,1.15,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060414_3_OR","25060414","mra use",,"NULL","NULL",," answernotfound"," mortality",0.94,0.8,1.1,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060414_5_OR","25060414","mra use",,"NULL","NULL",," answernotfound"," mortality",0.98,0.85,1.13,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25060414_4_OR","25060414","(mortality",,"NULL","NULL",," answernotfound"," mortality",1.01,0.84,1.22,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25069030_3_OR","25069030","adl trough levels,",,"NULL","NULL",," answernotfound"," efficacy of adl maintenance therapy:",0.77,0.62,0.93,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25069030_2_OR","25069030","the presence of anti-adl abs",,"NULL","NULL",," answernotfound"," secondary adl treatment failure",28,3,248,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25069638_5_OR","25069638","age","lower than","NULL","NULL","years"," answernotfound"," risk of surgery",0.09,0.02,0.46,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25069638_4_OR","25069638","incontinence domain score",,"NULL","NULL",," answernotfound"," risk of surgery",1.03,1.01,1.65,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25069638_3_OR","25069638","severe incontinence at baseline",,"NULL","NULL",," answernotfound"," risk of surgery",1.77,0.95,3.29,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25069638_1_OR","25069638","age","lower than","NULL","NULL","years"," answernotfound"," surgery",2.87,1.3,6.32,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25069638_2_OR","25069638","higher educational level",,"NULL","NULL",," answernotfound"," surgery",3.28,0.8,13.47,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25070930_1_OR","25070930","age",,"NULL","NULL",," answernotfound"," inappropriate defibrillator shocks.",0.9,0.85,0.96,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25072616_4_OR","25072616","placental malaria",,"NULL","NULL",," answernotfound"," preterm birth.",0.74,0.38,1.44,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25072616_3_OR","25072616","efv",,"NULL","NULL",," answernotfound"," risk of preterm birth",1.12,0.63,2,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25072616_1_OR","25072616","placental malaria",,"NULL","NULL",," answernotfound"," preterm birth.",2.49,1.38,4.47,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25072757_1_OR","25072757","pulmonary infections",,"NULL","NULL",," answernotfound"," sepsis.",1.05,0.79,1.41,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25072757_2_OR","25072757","emic respiratory failure",,"NULL","NULL",," answernotfound"," mortality",1.43,0.95,2.14,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25079862_3_OR","25079862","low hba1c levels",,"NULL","NULL",," answernotfound"," overall mortality",2.26,0.96,5.29,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25079862_1_OR","25079862","highest hba1c tertile",,"NULL","NULL",," answernotfound"," overall mortality",3.6,1.57,8.27,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25079862_2_OR","25079862","highest hba1c tertile",,"NULL","NULL",," answernotfound"," overall mortality",6.66,1.51,29.4,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25081431_2_OR","25081431","tumor stage",,"NULL","NULL",," non-erl"," de novo malignancies",0.447,0.257,0.778,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25081431_1_OR","25081431","tumor stage",,"NULL","NULL",," non-erl"," de novo malignancies",2.202,1.044,4.644,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25081431_4_OR","25081431","metastatic stages.",,"NULL","NULL",," metastatic"," de novo malignancies",5.743,2.436,13.541,"relative risk (RR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25082564_1_OR","25082564","pc",,"NULL","NULL",," gc"," prolonging os,",0.87,0.77,0.98,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25082564_4_OR","25082564","pc",,"NULL","NULL",," answernotfound"," answernotfound",0.996,0.74,1.33,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25082564_3_OR","25082564","pc",,"NULL","NULL",," answernotfound"," prolonging os,",1.03,0.77,1.39,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25082793_3_OR","25082793","matched propensity patients",,"NULL","NULL",," answernotfound"," mortality",0.59,0.45,0.78,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25085836_2_OR","25085836","higher serum 25(oh)d",,"NULL","NULL",," answernotfound"," gleason 8-10 prostate cancer.",0.4,0.18,0.88,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25085836_1_OR","25085836","25(oh)d concentrations",,"NULL","NULL",," answernotfound"," prostate cancer risk.",0.55,0.32,0.94,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25085836_3_OR","25085836","higher serum 25(oh)d",,"NULL","NULL",," men ≥65"," gleason 8-10 prostate cancer.",0.73,0.35,1.52,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25086842_4_OR","25086842","lower risk of very late definite stent thrombosis:",,"NULL","NULL",," answernotfound"," stent thrombosis",0.09,0.01,0.7,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25086842_3_OR","25086842","definite stent thrombosis",,"NULL","NULL",," answernotfound"," very late definite stent thrombosis",0.15,0.04,0.5,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25086842_1_OR","25086842","mace",,"NULL","NULL",," answernotfound"," definite stent thrombosis",0.89,0.7,1.12,"hazard ratio (HR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25088674_7_OR","25088674","increase in first reaction time",,"NULL","NULL",," answernotfound"," increased nocebo risk.",1.008,1,1.02,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25088674_3_OR","25088674","each 1-unit (a month) increase in first reaction time",,"NULL","NULL",," answernotfound"," increased nocebo risk.",1.008,1,895,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25088674_8_OR","25088674","last reaction time",,"NULL","NULL",," answernotfound"," increased nocebo risk.",1.019,1.01,1.03,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25088674_4_OR","25088674","high education,",,"NULL","NULL",," answernotfound"," nocebo risk.",1.019,1.01,995,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
,"25088674_2_OR","25088674","non-atopy",,"NULL","NULL",," answernotfound"," nocebo risks",2.12,1.02,4.4,"odd ratio (OR)",,,,1,"projTutoTrialRisk","2024-02-06"
