"idResults0","doc_id","PMID","exp1","expType","expLow1","expHigh1","expUnit1","refExp1","outcome","result","icLow","icUpper","measureType","exp2","adjustment","fromCode","projectName","uploadDate"
,"33420791_3","33420791","moderate severe osa",,"NULL","NULL",,,"elevated blood pressure",1.99,1.42,3.26,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33420791_4","33420791","elevated blood pressure",,"NULL","NULL",,,"increased blood pressure",1.31,1.08,1.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33420791_5","33420791","obstructive sleep apnea",,"NULL","NULL",,,"elevated triglycerides",1.71,1.05,2.78,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33420791_6","33420791","elevated triglycerides",,"NULL","NULL",,,"obesity",1.24,1.02,1.51,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33420791_7","33420791","obesity",,"NULL","NULL",,,"elevated",0.88,0.5,1.52,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33420791_8","33420791",,,"NULL","NULL",,,,1.02,0.82,1.28,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33420791_9","33420791","severity obstructive sleep apnea",,"NULL","NULL",,,"severity obstructive sleep apnea",1.3,0.83,2.04,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33420791_10","33420791",,,"NULL","NULL",,,,1.06,0.89,1.27,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33446978_1","33446978",,,"NULL","NULL",,,,0.6,0.25,1.47,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33446978_2","33446978","higher score weaning completion scale (wcs)","greater than","4","NULL",,,"extubation",0.37,0.12,1.06,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33446978_3","33446978","placebo",,"NULL","NULL",,,"reintubation",1.06,0.32,3.51,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33475682_1","33475682","continuous positive airway pressure",,"NULL","NULL",,,"cardiovascular",0.92,0.86,0.98,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33475682_2","33475682","soft tissue surgery obstructive sleep apnea treatment",,"NULL","NULL",,,"neurological",0.49,0.39,0.61,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33475682_3","33475682","continuous positive airway pressure",,"NULL","NULL",,,"endocrine events",0.8,0.74,0.86,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33475682_4","33475682",,,"NULL","NULL",,,,0.91,0.83,1,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33475682_5","33475682",": 0.67 [0.51;0.89].",,"NULL","NULL",,,"neurological events.",0.67,0.51,0.89,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33475682_6","33475682",,,"NULL","NULL",,,,0.82,0.74,0.91,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33484030_1","33484030","trisomy 21",,"NULL","NULL",,,"perioperative respiratory adverse events",2.04,1.34,3.09,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33484030_2","33484030","respiratory adverse events",,"NULL","NULL",,,"perioperative respiratory adverse events",0.26,0.07,0.91,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33484030_3","33484030","trisomy 21",,"NULL","NULL",,,"intubation attempts",0.99,0.88,1.13,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"33484030_4","33484030","trisomy 21",,"NULL","NULL",,,"higher rate obstructed ventilation",0.95,0.87,1.05,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"33529772_1","33529772","obesity",,"NULL","NULL",,,"odds risk",1.24,1.18,1.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33529772_2","33529772","baseline c-reactive protein (crp) level",,"NULL","NULL",,,"obstructive sleep apnea",1.24,1.18,1.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33529772_3","33529772","bmi",,"NULL","NULL",,,"obstructive sleep apnea",1.07,1.01,1.12,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33540977_1","33540977",,,"NULL","NULL",,,,2.8,2.25,3.66,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33540977_2","33540977","ahi",,"NULL","NULL",,,"benign paroxysmal positional vertigo",3.94,1.63,9.48,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33552598_1","33552598","severe obstructive sleep apnea",,"NULL","NULL",,,"hypertension",3.626,1.609,8.172,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33613657_1","33613657","osa hypoxia-induced osa",,"NULL","NULL",,,"major adverse cardiovascular c",4.536,1.461,14.084,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33673915_1","33673915","chronic obstructive pulmonary disease (copd)",,"NULL","NULL",,,"cardiovascular",1.91,1.15,3.18,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33673915_2","33673915","sleep disordered breathing",,"NULL","NULL",,,"cardiovascular",1.26,0.75,2.13,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33673915_3","33673915",,,"NULL","NULL",,,,1.85,1.21,2.84,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33673915_4","33673915","decreased cardiorespiratory fitness alone",,"NULL","NULL",,,"decreased cardiorespiratory fitness",1.59,0.77,3.31,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33704794_1","33704794","severe  severe obstructive sleep apnea syndrome",,"NULL","NULL",,,"odds risk  preoperative echocardiogram",3.8,1.7,8.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33704794_2","33704794","severe  severe obstructive sleep apnea syndrome",,"NULL","NULL",,,"preoperative echocardiogram cxr",3,1.4,6.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33704794_3","33704794",,,"NULL","NULL",,,,36,4.1,320.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33704794_4","33704794","presence previously diagnosed cardiopulmonary comorbidities",,"NULL","NULL",,,"abnormal findings",4.1,1.2,14.4,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33708870_1","33708870","rem sleep duration",,"NULL","NULL",,,"hyperinsulinemia",0.777,0.615,0.982,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33756281_2","33756281","early-pregnancy sdb",,"NULL","NULL",,,"large  gestational age (lga) birthweight",2.2,1.3,3.5,"relative risk (RR)",,,1,"stridorIah2010","2023-11-11"
,"33862326_1","33862326","viral infection",,"NULL","NULL",,,"wound dehiscence graft failure",1.8,1.01,3.23,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33862326_2","33862326","decrease albumin  postoperative period",,"NULL","NULL",,,"decrease albumin  postoperative period",1.8,1.17,2.83,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33878843_1","33878843","higher bmi",,"NULL","NULL",,,"mortality",1.08,1.04,1.12,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33893230_1","33893230","poor prognostic factors",,"NULL","NULL",,,"disease medical condition",6.04,1.58,23.12,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33893230_2","33893230","stridor.",,"NULL","NULL",,,"multiple system atrophy",3.41,1.31,8.87,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33893230_3","33893230","glucose",,"NULL","NULL",,,"multiple system atrophy",0.78,0.66,0.92,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33893230_4","33893230","time diagnosis",,"NULL","NULL",,,"multiple system atrophy",0.68,0.54,0.86,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33893230_5","33893230","serotonin reuptake inhibitor",,"NULL","NULL",,,"poorer prognosis",0.17,0.06,0.46,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33893230_6","33893230","time diagnosis",,"NULL","NULL",,,"multiple system atrophy",5.82,2.94,11.49,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"33932735_1","33932735",,,"NULL","NULL",,,,0.31,0.06,1.03,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"33932735_2","33932735",,,"NULL","NULL",,,,1.1,0.35,3.37,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34088389_1","34088389","father",,"NULL","NULL",,,"moderate severe pediatric osa",4.92,1.27,19.06,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34090009_1","34090009","observation apnea  number apneas per hour",,"NULL","NULL",,,"disease, medical condition",3.67,1.57,8.54,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34103676_1","34103676","paternal insufficiency",,"NULL","NULL",,,"vitamin d insufficiency",15.1,2.7,35.7,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34130104_1","34130104","apnea-hypopnea index",,"NULL","NULL",,,"acute ischemic stroke",1.023,1.005,1.042,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34130104_2","34130104",,,"NULL","NULL",,,,0.994,0.987,1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34160576_1","34160576","ahi",,"NULL","NULL",,,"elevated blood pressure",2.9,1.1,7.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34160576_2","34160576","adolescent osa",,"NULL","NULL",,,"elevated blood pressure",0.9,0.3,2.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34160576_3","34160576","ahi 2 less 5",,"NULL","NULL",,,"elevated blood pressure",1.5,0.9,2.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34160576_4","34160576","ahi",,"NULL","NULL",,,"orthostatic hypertension",2.3,1.1,4.9,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34160576_5","34160576","ahi 5",,"NULL","NULL",,,"orthostatic hypertension",3.1,1.2,8.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34160576_6","34160576","childhood osa",,"NULL","NULL",,,"elevated blood pressure",1.3,0.6,3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34237955_1","34237955",,,"NULL","NULL",,,,0.94,0.89,0.99,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34237955_2","34237955","obstructive sleep apnea",,"NULL","NULL",,,"postoperative dialysis",1.07,1.01,1.13,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34258472_1","34258472","diagnostic factor",,"NULL","NULL",,,"wake  ischemic stroke",1.8,1.099,3.13,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34307501_1","34307501","apnea-hypopnea index",,"NULL","NULL",,,"perioperative myocardial infarction",1.115,1.066,1.166,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34307501_2","34307501","high-sensitivity c-reactive protein",,"NULL","NULL",,,"myocardial infarction",1.08,1.025,1.138,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34307501_3","34307501","answer: syntax score",,"NULL","NULL",,,"perioperative myocardial infarction",1.098,1.056,1.141,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34325518_1","34325518","obstructive apnea-hypopnea",,"NULL","NULL",,,"coronary collaterals",1.06,1.01,1.12,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34325518_2","34325518","obstructive sleep apnea",,"NULL","NULL",,,"increased obstructive ahi",1.02,0.97,1.08,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34332541_1","34332541","moderate-severe",,"NULL","NULL",,,"moderate severe osa",2.356,1.101,5.041,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34383866_1","34383866",,,"NULL","NULL",,,,1.37,1.04,1.79,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34383866_2","34383866","morning tiredness",,"NULL","NULL",,,"tiredness",1.33,1.12,1.59,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34383866_4","34383866","copd status",,"NULL","NULL",,,"exertional dyspnea",1.26,1,1.58,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34393806_1","34393806","incident diabetes",,"NULL","NULL",,,"incident diabetes",2.21,1.22,4.02,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34393806_2","34393806","triglycerides levels",,"NULL","NULL",,,"type 2 diabetes",1.61,1.1,2.36,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34393806_3","34393806","fasting glycaemia",,"NULL","NULL",,,"type 2 diabetes",4.69,1.12,192.78,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34404186_1","34404186","moderate/severe obstructive sleep apnea",,"NULL","NULL",,,"major adverse cardiovascular events",1.346,1.1,1.646,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34404186_2","34404186","moderate/severe",,"NULL","NULL",,,"major adverse cardiovascular events",1.397,1.141,1.71,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34404186_3","34404186","obstructive sleep apnea",,"NULL","NULL",,,"major adverse cardiovascular events",1.341,1.096,1.64,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34404186_4","34404186",,,"NULL","NULL",,,,1.312,1.054,1.631,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34478413_1","34478413","pre-morbid isa/ia","lower than","NULL","NULL",,,"moderate severe obstructive sleep apnea",4.869,1.08,21.956,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34478413_2","34478413","severe obstructive sleep apnea",,"NULL","NULL",,,"inter arm systolic blood pressure difference",5.301,1.226,22.924,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34574528_1","34574528","late childhood / adolescence",,"NULL","NULL",,,"pediatric hypertension",1.72,1.05,2.81,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34574528_2","34574528","obesity",,"NULL","NULL",,,"obesity",2.58,1.58,4.22,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34574528_3","34574528","late childhood / adolescence b: obesity",,"NULL","NULL",,,"obesity",2.38,1.48,3.81,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34574528_4","34574528","late childhood/adolescence",,"NULL","NULL",,,"hypertension",2.5,1.1,5.71,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34574528_5","34574528","severe osas",,"NULL","NULL",,,"hypertension",4.91,1.81,13.27,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34574528_6","34574528","hypertension",,"NULL","NULL",,,"severe osas",2.28,1.27,4.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34630603_1","34630603","moderate-dose ahi",,"NULL","NULL",,,"type 2 diabetes mellitus",1.35,1.13,1.61,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34630603_2","34630603","severe-dose ahi",,"NULL","NULL",,,"type 2 diabetes mellitus",2.14,1.72,2.67,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34630603_3","34630603","obstructive sleep apnea",,"NULL","NULL",,,"type 2 diabetes mellitus",2.19,1.3,3.68,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34655790_1","34655790","extra-thoracic airway disease",,"NULL","NULL",,,"inspiratory effort",9.1,3,27.2,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34655790_2","34655790","expiratory effort",,"NULL","NULL",,,"intra thoracic airway disease",6.5,2.3,18.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34655790_3","34655790","paradoxical breathing",,"NULL","NULL",,,"pleural space disease",4.5,1.7,12.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34655790_4","34655790","pleural space diseases",,"NULL","NULL",,,"attenuation heart/lung sounds",11.5,4,33.3,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34655790_5","34655790","respiratory clinical signs respiratory localization",,"NULL","NULL",,,"decreased nasal airflow stertor nasal / pharyngeal disease",26.2,8.1,84.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34655790_6","34655790","decreased nasal airflow",,"NULL","NULL",,,"decreased nasal airflow",155.2,24.9,968.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34655790_7","34655790","laryngeal disease",,"NULL","NULL",,,"laryngeal tracheal disease",39.9,7.6,209,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34655790_8","34655790","tracheal disease",,"NULL","NULL",,,"laryngeal tracheal disease",32.4,4.2,248,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34655790_9","34655790","tracheal sensitivity bronchial disease",,"NULL","NULL",,,"crackles pulmonary bronchial disease",3.8,1.5,9.6,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34655790_10","34655790","bronchial disease",,"NULL","NULL",,,"pulmonary disease",5.4,2.1,13.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34655790_11","34655790","pulmonary bronchial disease",,"NULL","NULL",,,"pulmonary bronchial disease",3.9,1.6,9.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34708803_1","34708803","dr",,"NULL","NULL",,,"dr",7.408,0.533,102.898,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34708803_2","34708803","moderate-severe",,"NULL","NULL",,,"severe dr",1.961,0.153,25.215,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34708803_3","34708803","osa",,"NULL","NULL",,,"diabetic macular edema",2.263,0.357,14.355,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34755597_1","34755597","obstructive sleep apnea",,"NULL","NULL",,,"cancer incidence",1.28,1.07,1.54,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34755597_2","34755597","severe nocturnal hypoxemia",,"NULL","NULL",,,"cancer incidence mortality",1.43,1.16,1.76,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34755597_3","34755597","severe nocturnal hypoxemia",,"NULL","NULL",,,"incidence",2.66,1.21,5.85,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34755597_4","34755597","obstructive sleep apnea",,"NULL","NULL",,,"cancer incidence",1.18,1.03,1.35,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34781838_1","34781838",,,"NULL","NULL",,,,8.347,2.561,27.212,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34788198_1","34788198","arterial oxygen saturation",,"NULL","NULL",,,"cancer specific mortality",5,1.05,95,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34789392_1","34789392","obesity",,"NULL","NULL",,,"obesity",3.459,1.104,10.838,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34848983_1","34848983",,,"NULL","NULL",,,,2.269,1.164,4.425,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34848983_2","34848983","diabetes",,"NULL","NULL",,,"severe hypoxemia",2.228,1.145,4.334,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34857483_1","34857483","increased levels cyclophilin",,"NULL","NULL",,,"cognitive impairment",1.111,1.012,1.219,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34857483_2","34857483","elevated levels cypa",,"NULL","NULL",,,"cognitive impairment",1.003,1,1.004,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34880617_1","34880617","elevated estradiol levels",,"NULL","NULL",,,"reduced estradiol levels",0.92,0.875,0.966,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34880617_2","34880617","elevated estradiol levels",,"NULL","NULL",,,"sleep apnea",0.859,0.826,0.991,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34880617_3","34880617","higher hamd scores",,"NULL","NULL",,,"higher hamd scores",1.212,1.012,1.453,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34880617_4","34880617","apnea frequency",,"NULL","NULL",,,"sleep apnea",2.493,1.389,4.473,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34880617_5","34880617","bmi",,"NULL","NULL",,,"obstructive sleep apnea",1.635,1.136,2.353,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34914977_1","34914977",,,"NULL","NULL",,,,1.04,1.02,1.06,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34914977_2","34914977",,,"NULL","NULL",,,,1.01,0.99,1.03,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34914977_3","34914977","increase apnea-hypopnea index",,"NULL","NULL",,,"odds risk incident vte",1.48,1.16,1.69,"hazard ratio (HR)",,,1,"stridorIah2010","2023-11-11"
,"34925210_1","34925210","pap treatment",,"NULL","NULL",,,"weight gain ≥5 kg  increase hba1c",3.497,1.343,9.106,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34955662_1","34955662","hypertriglyceridemic waist phenotype",,"NULL","NULL",,,"obstructive sleep apnea",2.51,1.91,3.31,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34955662_2","34955662","hypertriglyceridemic waist phenotype",,"NULL","NULL",,,"obstructive sleep apnea",3.76,2.67,5.31,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34955662_3","34955662","hypertriglyceridemic waist phenotype",,"NULL","NULL",,,"obstructive sleep apnea",1.63,1.07,2.5,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34955662_4","34955662","hypertriglyceridemic waist phenotype",,"NULL","NULL",,,"obstructive sleep apnea",1.875,1.22,2.88,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34955662_5","34955662","metabolic syndrome",,"NULL","NULL",,,"obstructive sleep apnea",3.18,2.14,4.73,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34967157_1","34967157","tonsillar hypertrophy",,"NULL","NULL",,,"tonsillar hypertrophy",5.2,1.4,19.8,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34967157_2","34967157","chronic sinusitis",,"NULL","NULL",,,"tonsillar hypertrophy",5.8,1.1,32.1,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34970921_1","34970921",,,"NULL","NULL",,,,1.08,1.03,1.14,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
,"34970921_2","34970921",,,"NULL","NULL",,,,1.1,1.04,1.16,"odd ratio (OR)",,,1,"stridorIah2010","2023-11-11"
